sentence,page,section_path,claim_type,strength,quantity,baseline,deadline,scope,slot_fill_score,source_file
"In early 2022, Amazon launched Amazon Aware, a new line of everyday essential items with thirdparty certifications featured in our Climate Pledge Friendly program.",30,"Product Sustainability > Everyday Essentials, Consciously Created With Amazon Aware",target,firm,"2022,",,,,0.25,data/raw/amazon/2021_sustainability_report.pdf
"Amazon Aware helps customers in the U.S., Canada, and Europe to shop for products made from materials such as recycled polyester, organic cotton, and bio-based ingredients.",30,"Product Sustainability > Everyday Essentials, Consciously Created With Amazon Aware",attribute,,,,,,0.0,data/raw/amazon/2021_sustainability_report.pdf
"Bedding and bath products use certified organic cotton and are certified by MADE IN GREEN by OEKO-TEX, which verifies that products are tested for harmful substances and made in safer workplaces with reduced environmental impacts.",30,"Product Sustainability > Everyday Essentials, Consciously Created With Amazon Aware",attribute,achievement,,,,,0.0,data/raw/amazon/2021_sustainability_report.pdf
"Carbon neutral by ClimatePartner verifies that the carbon footprint of a product is continuously calculated and reduced, with any remaining emissions offset.",31,Product Sustainability > Hear From Climate Pledge Friendly Certification Partners,attribute,achievement,,,,,0.0,data/raw/amazon/2021_sustainability_report.pdf
The Carbon neutral label has been on the market for more than a decade and is recognized as a trustworthy certification by independent and governmental institutions.,31,Product Sustainability > Hear From Climate Pledge Friendly Certification Partners,attribute,,,,,,0.0,data/raw/amazon/2021_sustainability_report.pdf
"Additionally, we are increasing the amount of recycled fiber used in many of our Amazon Private Brands apparel products.",32,Product Sustainability > Our Approach,attribute,,,,,,0.0,data/raw/amazon/2021_sustainability_report.pdf
"In addition, all 365 by Whole Foods Market packaged coffee is responsibly sourced and certified according to an approved third-party certification, including Rainforest Alliance, Fair Trade USA, or Fairtrade International.",32,Product Sustainability > Our Approach,attribute,,365,,,,0.5,data/raw/amazon/2021_sustainability_report.pdf
"This includes using cotton sourced from recycled materials, from farms certified as producing organic cotton, or through Better Cotton , a global nonprofit that aims to transform the cotton supply chain by developing Better Cotton as a sustainable mainstream commodity.",32,Product Sustainability > Our Approach,attribute,hedged,,,,supply chain,0.5,data/raw/amazon/2021_sustainability_report.pdf
"We are increasing the use of recycled fabrics in Amazon Private Brands apparel products, including moving from conventional to recycled polyester, and launching products made from innovative recycled fibers.",33,Product Sustainability > Recycled Fabrics,attribute,,,,,,0.0,data/raw/amazon/2021_sustainability_report.pdf
"In North America and Europe, Amazon grocery Private Brands are committed to sourcing paper products such as paper towels, toilet paper, and facial tissue that are certified against sustainability standards or as recycled by organizations such as the Forest Stewardship Council (FSC), Sustainable Forestry Initiative, and Programme for the Endorsement of Forest Certification.",33,Product Sustainability > Palm Oil,attribute,firm,,,,,0.0,data/raw/amazon/2021_sustainability_report.pdf
"In addition, all 365 by Whole Foods Market paper products are either made from 100% recycled materials or certified by FSC.",33,Product Sustainability > Palm Oil,attribute,,100%,,,,0.5,data/raw/amazon/2021_sustainability_report.pdf
We incorporate recycled materials into many new Amazon devices.,34,Product Sustainability > Materials and Chemicals,attribute,,,,,,0.0,data/raw/amazon/2021_sustainability_report.pdf
"In 2021, we launched several Echo, Fire TV, Fire Tablet, Kindle, and Smart Home devices and accessories that include up to 60% recycled molded plastic, up to 100% recycled fabrics, up to 100% recycled aluminum, and up to 70% recycled magnesium, depending on the product.",34,Product Sustainability > Materials and Chemicals,achievement,achievement,60%,,,,0.33,data/raw/amazon/2021_sustainability_report.pdf
We also incorporated 50% recycled plastic into certain power adapters that ship with our devices.,34,Product Sustainability > Materials and Chemicals,attribute,,50%,,,,0.5,data/raw/amazon/2021_sustainability_report.pdf
"In 2020, we committed to making Amazon device packaging 100% recyclable by 2023.",34,Product Sustainability > Materials and Chemicals,target,firm,100%,,2023,,0.5,data/raw/amazon/2021_sustainability_report.pdf
"Additionally, we are working to source 100% of the wood fiber in our packaging from responsibly managed forests or recycled sources.",34,Product Sustainability > Materials and Chemicals,attribute,,100%,,,,0.5,data/raw/amazon/2021_sustainability_report.pdf
"For new Echo, Fire TV Stick, Fire Tablet, and Kindle Paperwhite devices launched in 2021, 94%–98% of the packaging is made of wood fiber-based materials from responsibly managed forests or recycled sources, depending on the product.",34,Product Sustainability > Materials and Chemicals,achievement,achievement,94%,,,,0.33,data/raw/amazon/2021_sustainability_report.pdf
"In 2020, Amazon became the first consumer electronics company to commit to addressing the electricity used by our devices through renewable energy development, starting with our Echo devices.",34,Product Sustainability > Materials and Chemicals,target,firm,"2020,",,,,0.25,data/raw/amazon/2021_sustainability_report.pdf
"We are also making investments in additional wind and solar farm capacity that, by 2025, will be equal to the energy use of Fire TV and Ring devices worldwide.",34,Product Sustainability > Materials and Chemicals,target,firm,"2025,",,2025,,0.5,data/raw/amazon/2021_sustainability_report.pdf
"Combined, we expect these projects will produce over 5 million megawatt-hours of clean energy per year— that’s enough to power more than 400,000 homes.",34,Product Sustainability > Materials and Chemicals,attribute,firm,5 million,,,,0.5,data/raw/amazon/2021_sustainability_report.pdf
"In 2021, we launched our Zero Waste to Landfill program for suppliers.",34,Product Sustainability > Materials and Chemicals,achievement,achievement,"2021,",,,,0.33,data/raw/amazon/2021_sustainability_report.pdf
"Ten of our supplier sites responsible for the final assembly of some of our most popular Echo, Kindle, and Fire TV devices achieved UL’s Zero Waste to Landfill Silver or Platinum certification—a significant step toward achieving our zero-waste ambitions.",34,Product Sustainability > Materials and Chemicals,attribute,achievement,,,,,0.0,data/raw/amazon/2021_sustainability_report.pdf
"This certification indicates that waste has been handled in environmentally responsible ways, diverting more than 90% of a facility’s waste from landfill through methods other than waste to energy.",34,Product Sustainability > Materials and Chemicals,other,,90%,,,,0.5,data/raw/amazon/2021_sustainability_report.pdf
"In 2020 and 2021, our Echo, Fire TV, Fire Tablet, Kindle Paperwhite, and Smart Home devices and accessories launched with the Climate Pledge Friendly label.",34,Product Sustainability > Climate Pledge Friendly,target,firm,"2021,",,,,0.25,data/raw/amazon/2021_sustainability_report.pdf
These strategies account for an estimated 10%–15% of the overall carbon footprint of rechargeable battery-operated devices and an estimated 60%–80% of the footprint of plugged-in devices.,34,Product Sustainability > Extending Our Impact,other,,10%,,,,0.5,data/raw/amazon/2021_sustainability_report.pdf
"At Amazon, we recognize that we cannot solve this challenge alone, and we are eager to invite other consumer electronics companies and connected device manufacturers to join the mission of driving to a net-zero carbon use phase.",34,Product Sustainability > Extending Our Impact,attribute,,,,,,0.0,data/raw/amazon/2021_sustainability_report.pdf
We are on a path to power our operations with 100% renewable energy by 2025.,35,Sustainability in the Cloud > Our Approach,target,,100%,,2025,own operations,0.75,data/raw/amazon/2021_sustainability_report.pdf
"These renewable energy investments help power our data centers, as part of our commitment to reach net-zero carbon across our operations by 2040.",35,Sustainability in the Cloud > Our Approach,target,firm,,,2040,own operations,0.5,data/raw/amazon/2021_sustainability_report.pdf
Graviton3-based Elastic Compute Cloud (EC2) instances use up to 60% less energy for the same performance than non-Graviton EC2 instances.,35,Sustainability in the Cloud > Energy Efficiency,other,,60%,,,,0.5,data/raw/amazon/2021_sustainability_report.pdf
"This has significant impacts on building energy performance, reducing the energy use of cooling equipment by 20%.",35,Sustainability in the Cloud > Energy Efficiency,other,,20%,,,,0.5,data/raw/amazon/2021_sustainability_report.pdf
"Unlike conventional steel produced from primary materials, coal, and gas, our suppliers are using up to 100% recycled content and are powered by electricity only, reducing embodied carbon up to 70%.",35,Sustainability in the Cloud > Reducing Embodied Carbon,attribute,,100%,,,,0.5,data/raw/amazon/2021_sustainability_report.pdf
"For example, our design standards now require concrete with a 20% reduction in embodied carbon versus standard concrete for new U.S. data centers, and we are expanding this requirement globally.",35,Sustainability in the Cloud > Reducing Embodied Carbon,other,,20%,,,global,1.0,data/raw/amazon/2021_sustainability_report.pdf
"The forecast shows how customers’ footprints will change as Amazon stays on path to powering our operations with 100% renewable energy by 2025, five years earlier than the original target of 2030, and drives toward net-zero carbon by 2040.",36,Sustainability in the Cloud > AWS Customer Carbon Footprint Tool,target,firm,100%,2040,2025,own operations,1.0,data/raw/amazon/2021_sustainability_report.pdf
"After analyzing several regions, 451 Research also found that AWS can lower customers’ workload carbon footprints by nearly 80% compared to surveyed enterprise data centers, and up to 96% once AWS is powered with 100% renewable energy—a target we are on path to meet by 2025.",36,Sustainability in the Cloud > Moving to AWS Can Help Significantly Lower Carbon,target,,80%,,2025,,0.5,data/raw/amazon/2021_sustainability_report.pdf
"With this project, we reuse up to 96% of the wastewater we discharge from our data centers in this region.",37,Sustainability in the Cloud > Moving to AWS Can Help Significantly Lower Carbon,other,,96%,,,,0.5,data/raw/amazon/2021_sustainability_report.pdf
Recycled Water We evaluate the opportunity to reduce our consumption of potable water and are actively expanding our use of nonpotable and recycled water for cooling purposes.,37,Sustainability in the Cloud > Moving to AWS Can Help Significantly Lower Carbon,attribute,,,,,,0.0,data/raw/amazon/2021_sustainability_report.pdf
"In certain regions, we work directly with utilities and regulators to obtain approval for the use of recycled water in direct evaporative cooling technology.",37,Sustainability in the Cloud > Moving to AWS Can Help Significantly Lower Carbon,attribute,,,,,,0.0,data/raw/amazon/2021_sustainability_report.pdf
We are continuing to work with water utilities in various regions to expand this recycled water infrastructure.,37,Sustainability in the Cloud > Moving to AWS Can Help Significantly Lower Carbon,attribute,,,,,,0.0,data/raw/amazon/2021_sustainability_report.pdf
These completed projects have restored 365 hectares of land and increased water supply availability by 45 million gallons per year.,37,Sustainability in the Cloud > Water Stewardship in Data Centers,achievement,achievement,365 hectares,,,,0.33,data/raw/amazon/2021_sustainability_report.pdf
"By the time these partnerships concluded in early 2022, we surpassed our goal and provided clean water and sanitation to over 250,000 community members.",37,Sustainability in the Cloud > Water Stewardship in Data Centers,achievement,achievement,"2022,",,,,0.33,data/raw/amazon/2021_sustainability_report.pdf
"In addition, the data helps identify the best locations for solar farms, enabling governments around the world to plan their transition toward a 100% renewable energy future.",38,Sustainability in the Cloud > Innovating for Sustainability in the Cloud,other,,100%,,,,0.5,data/raw/amazon/2021_sustainability_report.pdf
"Black Business Accelerator In 2021, we launched the Black Business Accelerator, a $150 million initiative to help build sustainable equity and growth for Black-owned businesses.",40,Society Contributing to a More Equitable Society > In This Section,achievement,achievement,150 million,,,,0.33,data/raw/amazon/2021_sustainability_report.pdf
