sentence,page,section_path,claim_type,strength,quantity,baseline,deadline,scope,slot_fill_score,source_file
Some of these wind and solar projects are operational today; others are currently under construction and expected to begin operating in 2024.,21,Products and Devices > Amazon Grocery and Whole Foods Market,other,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"In 2022, we announced a collaboration with the Carbon Trust, which partners with businesses, governments, and organizations around the world to accelerate the transition to net-zero carbon emissions.",21,Products and Devices > Amazon Grocery and Whole Foods Market,attribute,,"2022,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"As part of this work, throughout 2023, we partnered with Samsung, Meta, Microsoft, and Comcast to develop standards that provide practical, meaningful steps for mitigating emissions at the customer use stage of the device lifecycle.",21,Products and Devices > Amazon Grocery and Whole Foods Market,target,,"2023,",,2023,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"As of the end of 2023, we’ve received commitments from 49 device suppliers to work with us on decarbonization, up from 28 suppliers in 2022.",21,Products and Devices > Amazon Grocery and Whole Foods Market,other,,"2023,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"We also helped 21 suppliers develop renewable energy plans, including final assembly suppliers that make up over 70% of our direct manufacturing spend for Echo, Kindle, Fire tablet, Fire TV, Ring, Blink, and eero devices and accessories.",21,Products and Devices > Amazon Grocery and Whole Foods Market,other,,70%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In parallel, we are investing in climate mitigation outside of our value chain (“carbon neutralization”), and we plan to neutralize any emissions that cannot be eliminated by 2040.",21,Carbon Neutralization,target,hedged,,,2040,value chain,0.5,data/raw/amazon/2023_sustainability_report.pdf
"As we progress on our net-zero carbon emissions journey, Amazon is continuing to engage suppliers in the critical work of reducing their operational emissions and working with their own upstream supply chains to do the same.",21,Engaging Suppliers,attribute,,,,,supply chain; upstream,0.5,data/raw/amazon/2023_sustainability_report.pdf
"We have identified a list of the highest-emitting suppliers directly supporting our operations, and expect those suppliers, who collectively contribute more than 50% of emissions globally to Amazon’s Scope 3 footprint, to provide a plan for how they will decarbonize their operations and demonstrate real progress over time.",21,Engaging Suppliers,other,firm,50%,,,Scope 3; own operations; global,1.0,data/raw/amazon/2023_sustainability_report.pdf
We will prioritize our business toward those who provide their plans and results on their path to net-zero carbon emissions.,21,Engaging Suppliers,attribute,firm,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"In addition, we also launched our “Amazon Sustainability Exchange”—a free, publicly available website that democratizes our guidelines, playbooks, science models, and other resources to help other companies make meaningful progress toward net-zero carbon emissions.",21,Engaging Suppliers,attribute,achievement,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
Our carbon neutralization approach focuses on three actions outside of our value chain.,21,Engaging Suppliers,attribute,,,,,value chain,0.5,data/raw/amazon/2023_sustainability_report.pdf
"At Amazon, we use the best available science to design and evaluate projects and measure, verify, and monitor carbon credits.9 We also use robust methodologies to verify that the projects we support do, in fact, neutralize carbon.",21,Engaging Suppliers > 3. Scaling up carbon removal technologies,other,hedged,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
Accelerating Forest finance (LEAF) Coalition—a public-private initiative that is mobilizing more than $1 billion to protect the world’s tropical forests and surrounding communities by supporting government policies and programs that reduce emissions from deforestation at national or large subnational scale.,22,Engaging Suppliers > The Climate Pledge by the Numbers,other,,1 billion,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, we expanded our investments in nature-based carbon removal with two new agroforestry projects in the Amazon rainforest.",22,Engaging Suppliers > Advancing the Removal of Carbon from the Atmosphere with Nature-Based Solutions,other,,"2023,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
DAC is an emerging set of technologies that chemically scrub CO2 from the air.,22,Engaging Suppliers > Scaling Up Carbon Removal Technologies,other,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"The captured CO2 is then stored deep underground or used in applications such as building materials (including concrete, brick, and cement) and low-carbon fuels.",22,Engaging Suppliers > Scaling Up Carbon Removal Technologies,other,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"We committed to purchasing carbon dioxide removal credits equaling 250,000 metric tons of CO2 from 1PointFive, which is currently constructing its first DAC plant in Texas.",22,Engaging Suppliers > Scaling Up Carbon Removal Technologies,other,firm,"250,000 metric tons",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"When fully operational, the plant is expected to be the largest in the world, with capacity to capture up to 500,000 metric tons of CO2 annually.",22,Engaging Suppliers > Scaling Up Carbon Removal Technologies,other,,"500,000 metric tons",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
The company’s patented modular open systems architecture allows the swapping of new sorbents— materials used to absorb CO2—as they become available.,22,Engaging Suppliers > Scaling Up Carbon Removal Technologies,other,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"CarbonCapture Inc. will make up to 100,000 carbon removal credits available to Amazon.",22,Engaging Suppliers > Scaling Up Carbon Removal Technologies,other,firm,"100,000",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
The Climate Pledge is a commitment to reach net-zero carbon emissions by 2040.,22,The Climate Pledge,target,firm,,2040,2040,,0.5,data/raw/amazon/2023_sustainability_report.pdf
Amazon co-founded The Climate Pledge with Global Optimism in 2019 and was the first company to sign on.,22,The Climate Pledge,target,firm,2019,,,,0.25,data/raw/amazon/2023_sustainability_report.pdf
The Climate Pledge celebrates its fifth anniversary in September 2024.,22,The Climate Pledge,target,firm,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"While companies will chart their own paths to net-zero carbon emissions, signing The Climate Pledge reinforces their commitment to sustainability, holds them accountable to their goals, and provides new opportunities for collaboration and a collective knowledge base to accelerate their progress.",22,The Climate Pledge,target,firm,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"At the end of 2023, The Climate Pledge represented 473 signatories in 42 countries and 59 industries.",22,The Climate Pledge,target,firm,"2023,",,,,0.25,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, 77 additional companies signed The Climate Pledge, including Mastercard, Sony, and T-Mobile.",22,The Climate Pledge,target,firm,"2023,",,,,0.25,data/raw/amazon/2023_sustainability_report.pdf
"Amazon encourages our suppliers to sign The Climate Pledge, and in 2023, nine Amazon transportation and logistics suppliers became signatories, including CTT Portugal Post, Global Feed Ecotrans, Poste Italiane, and Emirates Post.",22,The Climate Pledge,target,firm,"2023,",,,,0.25,data/raw/amazon/2023_sustainability_report.pdf
"With 473 signatories, The Climate Pledge focused more on cross-industry collaboration in 2023 than ever before.",22,The Climate Pledge > Partnering with Others to Scale Progress,target,firm,473,2023,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, The Climate Pledge launched five joint action projects involving its signatories to accelerate progress to net-zero carbon emissions by 2040.",22,The Climate Pledge > Partnering with Others to Scale Progress,target,firm,"2023,",2040,2040,,0.75,data/raw/amazon/2023_sustainability_report.pdf
"So far, 24 signatories have joined The Climate Pledge projects related to lower-emission supply chain transportation solutions, circularity, increasing urban charging infrastructure, electrifying middle mile freight, and data transparency.",22,The Climate Pledge > Partnering with Others to Scale Progress,target,firm,24,,,supply chain,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, The Climate Pledge and C40, a global network of nearly 100 mayors of the world’s leading cities, developed Laneshift to accelerate the transition to zeroemission electric trucks and charging infrastructure across major cities in India and Latin America.",22,The Climate Pledge > Partnering with Others to Scale Progress,target,firm,"2023,",,,,0.25,data/raw/amazon/2023_sustainability_report.pdf
The Climate Pledge Fund is a $2 billion venture investment program supporting the advancement of sustainable technologies and services that enable Amazon to meet our net-zero carbon emissions goal.,23,The Climate Pledge Fund,target,firm,2 billion,,,,0.25,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, The Climate Pledge Fund made nine investments— including both new and follow-on investments for existing portfolio companies—bringing its total investment portfolio to 24 companies.",23,The Climate Pledge Fund,target,firm,"2023,",,,,0.25,data/raw/amazon/2023_sustainability_report.pdf
"As part of The Climate Pledge Fund’s broader dedication to accelerate female-led climate solutions, in 2022, it committed at least $50 million to invest in femalefounded and female-led climate technology companies.",23,The Climate Pledge Fund > Accelerating Climate Solutions from Female Founders,target,firm,50 million,,,,0.25,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, The Climate Pledge Fund invested in Genecis Bioindustries, a women-led climate tech company in the U.S. founded by scientist Luna Yu.",23,The Climate Pledge Fund > Accelerating Climate Solutions from Female Founders,target,firm,"2023,",,,,0.25,data/raw/amazon/2023_sustainability_report.pdf
"Yu and her team are using specialized bacteria to turn organic waste—such as bread crusts and other food scraps—into bioplastic, a biodegradable and easily recyclable alternative to plastic packaging.",23,The Climate Pledge Fund > Accelerating Climate Solutions from Female Founders,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"At Amazon, we are contributing to policymaking processes and informing public officials of our stances on issues that matter to our customers, stakeholders, and businesses, such as carbon-free energy and climate action.",23,Supporting Policies That Drive Decarbonization,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"Specifically, we seek to advance and incentivize decarbonization, supporting policies that scale zero-emission fuels, advance zero-emission vehicle deployment and associated infrastructure, drive the deployment of carbonfree energy, modernize the grid, and accelerate investments in clean technologies.",23,Supporting Policies That Drive Decarbonization,attribute,hedged,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
Reaching net-zero carbon emissions by 2040 will be challenging.,23,Looking Forward,target,firm,2040,2040,2040,,0.75,data/raw/amazon/2023_sustainability_report.pdf
"We pledged $3 million to the USAID-led Climate Gender Equity Fund (CGEF), a public-private partnership that leverages funding to scale climate finance that advances gender-equitable climate action.",23,Looking Forward,other,,3 million,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, CGEF selected the first cohort of women-led organizations to receive grants, each of which is focused on advancing gender-equitable climate action in Africa.",23,Looking Forward,other,,"2023,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
Transitioning to carbon-free energy sources— which include renewable energy sources such as wind and solar as well as other sources such as nuclear power—is one of the most effective ways to lower Scope 2 emissions.,24,Carbon-Free Energy #1,attribute,,2,,,Scope 2,1.0,data/raw/amazon/2023_sustainability_report.pdf
"That means we must diversify our energy portfolio with additional reliable carbonfree sources, so we remain on track to reach net-zero carbon emissions by 2040.",24,Carbon-Free Energy #1,target,firm,,2040,2040,,0.5,data/raw/amazon/2023_sustainability_report.pdf
Our goal to match 100% of the electricity consumed by our global operations with renewable energy by 2025 is a milestone that is now part of our broader carbon-free energy strategy.,24,Carbon-Free Energy #1,target,,100%,,2025,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2014, Amazon made our first investment in a renewable energy project at a time when corporate procurement for solar and wind power was just beginning.",25,Scaling Renewable Energy,achievement,achievement,"2014,",,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"In 2019, we set an ambitious goal to match 100% of the electricity we use with renewable energy by 2030.",25,Scaling Renewable Energy,target,,100%,,2030,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"We are proud to have achieved this goal in 2023, seven years early, with 100% of the electricity consumed by Amazon matched with renewable energy sources, up from 90% in 2022.",25,Scaling Renewable Energy,achievement,achievement,100%,,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"This achievement is an important step on our journey to achieve net-zero carbon emissions by 2040, and we will continue to focus on reducing emissions through carbon-free energy as part of our commitment to The Climate Pledge.",25,Scaling Renewable Energy,target,firm,"2040,",2040,2040,,0.75,data/raw/amazon/2023_sustainability_report.pdf
"Wind and solar will continue to be a critical piece of our energy strategy as we expand our investments into additional forms of carbon-free energy, including nuclear.",25,Scaling Renewable Energy,attribute,firm,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
We’ll continue to evaluate our energy strategy to meet the needs of our customers and achieve our commitment to reach net-zero carbon emissions by 2040.,25,Scaling Renewable Energy,target,firm,,2040,2040,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"As part of our commitment to The Climate Pledge, we set two renewable energy goals that are central to our broader carbon-free energy approach: to match all the electricity consumed by our operations with 100% renewable energy and to invest in wind and solar capacity equal to the electricity used by all active Echo, Fire TV, and Ring devices worldwide.",25,Scaling Renewable Energy,target,firm,100%,,,own operations,0.5,data/raw/amazon/2023_sustainability_report.pdf
"We use broad carbon-free energy options to support our continued growth, enabling us to deploy and grow new technologies such as artificial intelligence (AI).",25,Scaling Renewable Energy,attribute,hedged,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"By scaling carbon-free energy, we aim to make Amazon a more resilient and more sustainable business, drive a global transition to cleaner energy, and achieve our commitment to The Climate Pledge to reach net-zero carbon emissions by 2040.",25,Scaling Renewable Energy,target,firm,,2040,2040,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Carbon-free energy includes existing renewable energy technologies, such as wind and solar farms and on-site rooftop solar systems, as well as nuclear reactors that generate carbon-free energy and other sources such as hydroelectric and geothermal.",25,Scaling Renewable Energy,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"There is not a one-size-fits-all solution when it comes to transitioning to carbon-free energy, and we believe that all viable and scalable options should be considered.",25,Scaling Renewable Energy,attribute,hedged,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"Shifting to carbon-free energy requires a targeted, multifaceted approach.",25,Scaling Renewable Energy,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
This informs our carbon-free procurement decisions and energy optimization initiatives.,25,Scaling Renewable Energy,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, Amazon announced 39 new renewable energy projects across Europe, adding more than 1 GW of renewable energy capacity to grids in the region.",26,Scaling Renewable Energy,other,,"2023,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Our total capacity of renewable energy in Europe is now 7 GW, including 1.7 GW of renewable energy from offshore wind.",26,Scaling Renewable Energy,other,,7,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In January 2024, Amazon signed a corporate PPA with the low-carbon energy and services company ENGIE to increase our share of output from the Moray West offshore wind farm in Scotland to 473 megawatts (MW) once the site becomes operational in 2024.",26,Scaling Renewable Energy,other,,"2024,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Amazon also accelerated renewable energy investments across the Asia-Pacific region in 2023, including by adding 24 new utility-scale solar and wind projects to our portfolio.",26,Scaling Renewable Energy,other,,"2023,",2023,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"We unveiled three new utility-scale renewable energy projects in India, including a 198 MW wind farm in Osmanabad.",26,Scaling Renewable Energy,other,,198,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"The model found that from 2014 through 2022, Amazon’s solar and wind farms generated over $12 billion in community investments around the world and supported 39,000 fulltime-equivalent jobs at direct suppliers and at businesses in Amazon’s downstream supply chain globally in 2022 alone.",26,Scaling Renewable Energy,target,,12 billion,2014,2022,supply chain; downstream; global,1.0,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, 50 new on-site solar energy systems became operational at our facilities and stores, adding 58 MW of capacity.",26,Scaling Renewable Energy > On-Site Solar Projects,other,,"2023,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Altogether, these solar energy projects generate an estimated 123,000 MWh and avoid roughly 47,500 metric tons of carbon dioxide equivalent (CO₂e) each year.",26,Scaling Renewable Energy > On-Site Solar Projects,other,,"123,000 MWh",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"We launched our first on-site solar array with energy storage projects in Bakersfield and San Bernardino, California, in 2023.",26,Scaling Renewable Energy > On-Site Solar Projects,other,achievement,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"These projects bring the total number of rooftop solar projects across Amazon and Whole Foods Market facilities to 270, with a total capacity of 344 MW.",26,Scaling Renewable Energy > On-Site Solar Projects,other,,"270,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Altogether, these projects avoid roughly 17 million metric tons of CO2e each year.",26,Scaling Renewable Energy > On-Site Solar Projects,other,,17 million,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Across Amazon, we work with utilities and regulators on green tariffs so that more companies can buy clean energy directly from renewable energy projects.",26,Scaling Renewable Energy > Data Centers Powered with Renewable Energy,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"Altogether, Amazon had 243 utility-scale wind and solar projects, including 42 newly operational ones, in 2023.",26,Scaling Renewable Energy > Utility-Scale Wind and Solar Projects,other,,243,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"We have also signed 274 PPAs as of January 2024 that will collectively add 3.7 GW of clean energy to the grid, bringing our total contracted clean energy generation to 27 GW.",26,Scaling Renewable Energy > Utility-Scale Wind and Solar Projects,attribute,firm,274,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"We expanded our renewable energy footprint across the southeastern U.S. in new ways in 2023, including by adding five new solar and wind projects, bringing our total number of renewable energy projects in the region to 30.",26,Scaling Renewable Energy > Utility-Scale Wind and Solar Projects,other,,"2023,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Once fully operational, these projects are expected to generate more than 7,500 GWh of renewable energy.",26,Scaling Renewable Energy > Utility-Scale Wind and Solar Projects,other,,"7,500 GWh",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"We also started producing renewable energy from nearly 5,600 rooftop solar panels installed at the Amazon Air Hub at the Cincinnati/Northern Kentucky International Airport.",26,Scaling Renewable Energy > Utility-Scale Wind and Solar Projects,achievement,achievement,"5,600",,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"Collectively, these projects represent 28 gigawatts (GW) of renewable energy capacity, making Amazon the world’s largest corporate purchaser of renewable energy for the fourth year in a row.",26,Scaling Renewable Energy > Utility-Scale Wind and Solar Projects,other,,28,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Once operational, these projects are expected to generate more than 77,000 gigawatt-hours (GWh) of renewable energy each year—enough energy to power 7.3 million homes for a year and an increase of 35% from 57,000 GWh in 2022.",26,Scaling Renewable Energy > Utility-Scale Wind and Solar Projects,other,,7.3 million,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"The U.S. Environmental Protection Agency estimates that more than 450,000 brownfields could be revitalized for solar energy projects across the country.",27,Scaling Renewable Energy > Brownfield Solar Projects,other,hedged,"450,000",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"As the world’s largest corporate renewable energy purchaser, we have a unique role to play in supporting a more just, equitable, and sustainable clean energy transition.",27,"Partnerships and Advocacy for Carbon-Free Energy Solutions > Supporting a More Just, Equitable, and Sustainable Clean Energy Transition",attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"As a founding member and active participant in Beyond the Megawatt—an initiative from the Clean Energy Buyers Association (CEBA)—we are helping scale results-oriented clean energy procurement strategies that put energy grid resiliency, social equity, and environmental protection at the forefront of solar and wind transactions.",27,"Partnerships and Advocacy for Carbon-Free Energy Solutions > Supporting a More Just, Equitable, and Sustainable Clean Energy Transition",attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"Beyond the Megawatt partners with energy customers, energy and service providers, nongovernmental organizations, academia, researchers, community organizations, and other businesses to help ensure a diversity of stakeholder voices are represented as we shift toward carbon-free energy.",27,"Partnerships and Advocacy for Carbon-Free Energy Solutions > Supporting a More Just, Equitable, and Sustainable Clean Energy Transition",attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, we participated in CEBA’s equity and resilience working groups, which produced industry-wide guidance on incorporating biodiversity and social benefit standards into PPAs.",27,"Partnerships and Advocacy for Carbon-Free Energy Solutions > Supporting a More Just, Equitable, and Sustainable Clean Energy Transition",other,,"2023,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"To advance the transition to carbon-free energy within our supply chain, Amazon helped found the Clean Energy Procurement Academy (CEPA) with other leading companies in 2023.",27,Partnerships and Advocacy for Carbon-Free Energy Solutions > Scaling Up Carbon-Free Energy,attribute,,,,,supply chain,0.5,data/raw/amazon/2023_sustainability_report.pdf
CEPA supports the adoption of clean energy by suppliers through training and online educational resources.,27,Partnerships and Advocacy for Carbon-Free Energy Solutions > Scaling Up Carbon-Free Energy,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"Through our collaborative efforts with fellow members and suppliers, this initiative aims to rapidly advance clean energy procurement, address Scope 3 emissions, and decarbonize global supply chains.",27,Partnerships and Advocacy for Carbon-Free Energy Solutions > Scaling Up Carbon-Free Energy,attribute,hedged,3,,,Scope 3; supply chain,1.0,data/raw/amazon/2023_sustainability_report.pdf
The standards will also provide more opportunities for organizations to invest in decarbonization initiatives such as clean energy projects— especially in markets where there is the ability and resources to decarbonize the power system faster.,27,Partnerships and Advocacy for Carbon-Free Energy Solutions > Scaling Up Carbon-Free Energy,attribute,firm,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
The widespread transition to carbon-free power requires an upgraded and expanded electricity grid.,27,Partnerships and Advocacy for Carbon-Free Energy Solutions > Supporting Grid Improvements,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"As the demand for energy increases around the world, we are expanding our investments in carbon-free energy solutions, including nuclear.",27,Partnerships and Advocacy for Carbon-Free Energy Solutions > Diversifying Carbon-Free Energy Sources,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, we added seven solar projects paired with battery energy storage systems to our portfolio in the U.S.",27,Partnerships and Advocacy for Carbon-Free Energy Solutions > Energy Storage Solutions,other,,"2023,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, we announced plans to support the repurposing of a previously polluted Maryland coal mine into a solar farm.",27,Partnerships and Advocacy for Carbon-Free Energy Solutions > Energy Storage Solutions,other,hedged,"2023,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"More than 1,100 acres of coal refuse once contaminated this 120-year-old mining site, and this land has since been reclaimed.",27,Partnerships and Advocacy for Carbon-Free Energy Solutions > Energy Storage Solutions,other,,"1,100 acres",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Featuring more than 326,000 solar panels, Amazon Solar Farm Maryland–CPV Backbone will avoid more than 64,000 metric tons of CO2e each year—the equivalent of taking more than 13,900 cars off the road.",27,Partnerships and Advocacy for Carbon-Free Energy Solutions > Energy Storage Solutions,other,firm,"64,000 metric tons",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, we backed a new global renewable energy goal, urging world leaders at COP28 to triple renewable energy capacity to at least 11,000 GW by 2030.",28,Partnerships and Advocacy for Carbon-Free Energy Solutions > Promoting Robust Renewable Energy Policies,target,,"2023,",,2030,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"We also encouraged the Bonneville Power Administration in the Pacific Northwest to adopt firstready, first-served queue reforms, which they did in 2024, facilitating increased production of clean energy across the region.",28,Partnerships and Advocacy for Carbon-Free Energy Solutions > Promoting Robust Renewable Energy Policies,achievement,achievement,"2024,",,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"Because permitting for renewable energy projects is one key factor delaying clean energy deployment, we are working with legislators, advocacy organizations, and corporate partners to drive permitting efficiencies across Europe and help reduce delays.",28,Partnerships and Advocacy for Carbon-Free Energy Solutions > Promoting Robust Renewable Energy Policies,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"As a result of our and others’ work, Poland’s government partially reduced its permitting restrictions in 2023, allowing more renewable energy projects to be developed there.",28,Partnerships and Advocacy for Carbon-Free Energy Solutions > Promoting Robust Renewable Energy Policies,achievement,achievement,"2023,",,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"In addition, AWS is collaborating with WindEurope and Accenture to develop EasyPermits, a digital permitting solution running on AWS that increased the efficiency of the administrative permitting process, enabling shortened permitting timelines to help the EU meet its 2030 renewable energy targets.",28,Partnerships and Advocacy for Carbon-Free Energy Solutions > Promoting Robust Renewable Energy Policies,achievement,achievement,2030,,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
We remain focused on scaling carbon-free energy across our company and the communities we operate in.,28,Looking Forward,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"In 2024 and beyond, we will continue to add more carbon-free energy generation and storage capacity to our portfolio as we scale up new technologies such as AI and work toward our goal to achieve net-zero carbon by 2040.",28,Looking Forward,target,firm,2024,2040,2040,,0.75,data/raw/amazon/2023_sustainability_report.pdf
"As we progress toward decarbonizing our business, we will also engage with our partners, industry associations, and regulators around the world to scale our work, share what we’ve learned, and advocate for infrastructure and policies that help create a carbon-free energy future.",28,Looking Forward,attribute,firm,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
We’ve always said that the path to net-zero carbon won’t be linear.,28,Looking Forward,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"As with any long-term goal, we’ll continue to evolve our strategy over time to do what is right for our business and the planet, to meet the needs of our customers, and to reach net-zero carbon by 2040.",28,Looking Forward,target,,,2040,2040,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Our customers want rightsized, recyclable packaging that minimizes waste and ensures damage-free delivery, which is why we aim to avoid unnecessary packaging whenever possible.",29,Looking Forward > Anticipating Future Energy Demand Powered by AWS,attribute,hedged,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"For example, we worked with Hasbro to design a sturdier package for the Hasbro Galactic Heroes BB-8 Adventure toy that is 81% smaller, contains 20 fewer components, and is eligible for the Ships in Product Packaging program.",30,Ships in Product Packaging,other,,81%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, nearly 12 million products qualified for the Ships in Product Packaging program, and 12% of Amazon packages globally were shipped without additional packaging, including 13% in the U.S. and Canada, 9% in Europe, 3% in Japan, 19% in India, and 8% in Brazil, Mexico, and Singapore.",30,Ships in Product Packaging > Around the World,achievement,achievement,12 million,,,global,0.67,data/raw/amazon/2023_sustainability_report.pdf
"Since 2015, we have decreased our average per-shipment packaging weight by 43%, which represents more than 3 million metric tons of packaging materials avoided.",31,"Optimizing with Lighter, More Flexible, and Right-Sized Packaging",achievement,achievement,43%,,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
The model is constantly learning and has helped reduce our use of packaging material since it launched in 2019.,31,"Optimizing with Lighter, More Flexible, and Right-Sized Packaging",other,achievement,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
Amazon is working to reduce our use of single-use plastic packaging in favor of household-recyclable alternatives.,32,Phasing Out Single-Use Plastics and Using More Recyclable Packaging,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"To make recycling our packaging as easy as possible, our packaging engineers have been researching and experimenting for years to ensure we find the right solutions to deliver more products to customers with household-recyclable paper.",32,Phasing Out Single-Use Plastics and Using More Recyclable Packaging,attribute,achievement,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"These packaging reduction initiatives have made a significant impact, decreasing our average plastic packaging weight per shipment by 9% across Amazon’s global operations network, building on a 17% reduction in 2022.",32,Phasing Out Single-Use Plastics and Using More Recyclable Packaging,other,,9%,2022,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Altogether, we have avoided 80,500 metric tons of single-use plastic packaging since 2020.",32,Phasing Out Single-Use Plastics and Using More Recyclable Packaging,achievement,achievement,"80,500 metric tons",,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"Additionally, in October 2023, we announced our first automated U.S. fulfillment center to eliminate plastic delivery packaging as part of our multi-year effort to eliminate plastic delivery packaging from our North America fulfillment centers.",32,Phasing Out Single-Use Plastics and Using More Recyclable Packaging,other,,"2023,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
This will avoid the use of nearly 15 billion plastic air pillows annually and will be our largest plastic packaging reduction effort in North America to date.,32,Phasing Out Single-Use Plastics and Using More Recyclable Packaging,other,firm,15 billion,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
