sentence,page,section_path,claim_type,strength,quantity,baseline,deadline,scope,slot_fill_score,source_file
"In 2024, AWS reduced cooling water needs by 946 million liters in North America.",24,Water Positive in Data Centers,achievement,achievement,946 million,,,,0.33,data/raw/amazon/2024_sustainability_report.pdf
The implementation of these new technologies contributed to AWS’s global data center WUE of 0.15 liters of water per kilowatt-hour (L/kWh) in 2024—a 17% improvement from 2023 and a 40% improvement since 2021.,24,Water Positive in Data Centers,other,,0.15 liters,2023,,,0.5,data/raw/amazon/2024_sustainability_report.pdf
"For example, in 2024, we obtained third-party certifications for our fulfillment centers in Cairo, Egypt, and Abu Dhabi, United Arab Emirates, assuring water savings of 28% and 53%, respectively, as compared to certification baselines.",25,Water Positive in Data Centers > AWS Water Use Effectiveness,other,,28%,,,,0.5,data/raw/amazon/2024_sustainability_report.pdf
"We also reached 90% completion of our effort to install low-flow aerators at logistics sites in India, which is expected to save 4.6 million liters of water annually.",25,Water Positive in Data Centers > AWS Water Use Effectiveness,achievement,achievement,90%,,,,0.33,data/raw/amazon/2024_sustainability_report.pdf
"In 2024, we assessed 7.5 million square feet of corporate office space in water-stressed regions in Brazil, Egypt, Mexico, Spain, South Africa, and the U.S.",25,Water Positive in Data Centers > AWS Water Use Effectiveness,other,,7.5 million,,,,0.5,data/raw/amazon/2024_sustainability_report.pdf
"Based on this assessment, we installed low-flow faucet aerators at 17 U.S. sites to achieve water savings in line with our standards.",25,Water Positive in Data Centers > AWS Water Use Effectiveness,achievement,achievement,17,,,,0.33,data/raw/amazon/2024_sustainability_report.pdf
"In 2024, AWS had 24 data centers using recycled water for cooling and is working to quadruple the number of data centers using recycled water by 2030.",25,Water Positive in Data Centers > AWS Water Use Effectiveness,target,,"2024,",,2030,,0.5,data/raw/amazon/2024_sustainability_report.pdf
"AWS has agreements with seven utilities, enabling more than 4 billion liters of fresh water to be preserved for community use.",25,Water Positive in Data Centers > AWS Water Use Effectiveness,other,,4 billion,,,,0.5,data/raw/amazon/2024_sustainability_report.pdf
"In India, Amazon is using on-site sewage treatment plants at 27 logistics sites to recycle greywater for toilet flushing and irrigation, which is expected to save an estimated 279 million liters of water per year.",25,Water Positive in Data Centers > AWS Water Use Effectiveness,other,,279 million,,,,0.5,data/raw/amazon/2024_sustainability_report.pdf
"By the end of 2024, Amazon had announced 23 water replenishment projects globally.",25,Water Positive in Data Centers > AWS Water Use Effectiveness,target,,"2024,",,2024,global,0.75,data/raw/amazon/2024_sustainability_report.pdf
"In 2024, these projects returned 4.3 billion liters of water to communities.",25,Water Positive in Data Centers > AWS Water Use Effectiveness,other,,4.3 billion,,,,0.5,data/raw/amazon/2024_sustainability_report.pdf
"In late 2024, Amazon launched new water replenishment projects as we work toward returning more water to communities in India than we use by 2027.",25,Water Positive in Data Centers > AWS Water Use Effectiveness,target,achievement,"2024,",,2027,,0.5,data/raw/amazon/2024_sustainability_report.pdf
"These projects, which are specifically focused on regions of highest water stress, are expected to increase the combined water volume capture potential of the two lakes by more than 571 million liters once completed.",25,Water Positive in Data Centers > AWS Water Use Effectiveness,achievement,achievement,571 million,,,,0.33,data/raw/amazon/2024_sustainability_report.pdf
"In 2022, Amazon committed $10 million to help Water.org launch the Water.org Water & Climate Philanthropic Fund, which has a goal of deploying $1 billion to deliver climate-resilient water and sanitation solutions to 100 million people worldwide.",25,Water Positive in Data Centers > Water.org Water & Climate Philanthropic Fund,target,firm,10 million,,,,0.25,data/raw/amazon/2024_sustainability_report.pdf
"By the end of 2024, Water.org’s investment arm, WaterEquity, had raised nearly $460 million and reached 7.1 million people.",25,Water Positive in Data Centers > Water.org Water & Climate Philanthropic Fund,target,achievement,460 million,,2024,,0.5,data/raw/amazon/2024_sustainability_report.pdf
"With Amazon’s support, Water.org also empowered 1 million people in India with access to safe water and sanitation solutions in 2023 and 2024.",25,Water Positive in Data Centers > Water.org Water & Climate Philanthropic Fund,other,hedged,1 million,2023,,,0.5,data/raw/amazon/2024_sustainability_report.pdf
This includes our commitment of $100 million to protect and restore nature through the Right Now Climate Fund.,26,Our Approach > • Beyond our value chain. We contribute to nature,other,firm,100 million,,,,0.5,data/raw/amazon/2024_sustainability_report.pdf
"In 2024, 61% of Amazon’s Private Brands Tier 1 apparel suppliers completed the Higg FEM, to better understand their environmental performance and practices.",33,Advancing Our Supply Chain Commitments > Environmental Protection,achievement,achievement,61%,,,supply chain (tier 1),0.67,data/raw/amazon/2024_sustainability_report.pdf
"In Europe, we made progress increasing the percentage of verified Deforestationand Conversion-Free soy in our European supply chains throughout 2024.",34,Sourcing Better Materials > Materials and Agricultural Commodities Sourcing,target,,,,2024,supply chain,0.5,data/raw/amazon/2024_sustainability_report.pdf
"As a result, we achieved substantial progress on our goals to source palm oil and its derivatives from sources certified to the RSPO supply chain standard, reaching 100% in-scope products for Whole Foods Market and 97% and 100% for Amazon Private Brands North America and Europe, respectively.",34,Sourcing Better Materials > Materials and Agricultural Commodities Sourcing,achievement,achievement,100%,,,supply chain,0.67,data/raw/amazon/2024_sustainability_report.pdf
Amazon seeks to sell high-quality grocery products made with responsibly sourced ingredients and ethical production practices.,35,Designing Amazon Products More Sustainably > Overview Progress,attribute,,,,,,0.0,data/raw/amazon/2024_sustainability_report.pdf
"As of the end of 2024, we had measured the carbon footprint of 69% of our food-related private label products, which allows us to identify and prioritize carbon abatement projects.",35,Designing Amazon Products More Sustainably > Overview Progress,other,,69%,,,,0.5,data/raw/amazon/2024_sustainability_report.pdf
"As of the end of 2024, we had measured the carbon footprint of 75% of our non-food related products.",35,Designing Amazon Products More Sustainably > Overview Progress,other,,75%,,,,0.5,data/raw/amazon/2024_sustainability_report.pdf
We also regularly seek opportunities to collaborate with our suppliers on developing more sustainable materials.,35,Designing Amazon Products More Sustainably > Overview Progress,attribute,hedged,,,,,0.0,data/raw/amazon/2024_sustainability_report.pdf
One way we do this is by incorporating recycled materials in our products.,35,Designing Amazon Products More Sustainably > Overview Progress,attribute,,,,,,0.0,data/raw/amazon/2024_sustainability_report.pdf
"By the end of 2024, various components across Echo, Fire TV, Fire tablets, and Kindle were made from a majority of—or all—recycled materials.",35,Designing Amazon Products More Sustainably > Overview Progress,target,,"2024,",,2024,,0.5,data/raw/amazon/2024_sustainability_report.pdf
"These included 58% recycled plastic, 100% recycled yarn, 100% recycled aluminum, and 90% recycled magnesium.",35,Designing Amazon Products More Sustainably > Overview Progress,attribute,,58%,,,,0.5,data/raw/amazon/2024_sustainability_report.pdf
"In 2024, we also launched 25 new devices and accessories with a SCS Recycled Content or a Carbon Trust certification, which are certifications recognized by our Climate Pledge Friendly program.",35,Designing Amazon Products More Sustainably > Overview Progress,target,firm,"2024,",,,,0.25,data/raw/amazon/2024_sustainability_report.pdf
"In addition, we aim to use more recycled materials when sourcing minerals for our electronic products.",35,Designing Amazon Products More Sustainably > Overview Progress,attribute,hedged,,,,,0.0,data/raw/amazon/2024_sustainability_report.pdf
"In 2024, we introduced the new Kindle Colorsoft Signature Edition e-reader with a battery made from 100% recycled cobalt and the Echo Hub Smart Home Control Panel with magnets made from 100% recycled rare earth elements.",35,Designing Amazon Products More Sustainably > Overview Progress,attribute,,100%,,,,0.5,data/raw/amazon/2024_sustainability_report.pdf
"We set a goal to invest in new renewable energy capacity to match the electricity used by our customers’ Echo, Fire TV and Ring devices by 2025.",35,Designing Amazon Products More Sustainably > Overview Progress,target,,,,2025,,0.25,data/raw/amazon/2024_sustainability_report.pdf
"By 2022, we had contracted enough renewable energy capacity to match our 2025 projections.",35,Designing Amazon Products More Sustainably > Overview Progress,target,,"2022,",,2022,,0.5,data/raw/amazon/2024_sustainability_report.pdf
"In 2024, 89% of new devices and accessories featured 100% recyclable packaging in the U.S., now at 42 devices in total, but down from 90% in 2023, due to the types of devices released in 2024.",35,Designing Amazon Products More Sustainably > Overview Progress,attribute,,89%,,,,0.5,data/raw/amazon/2024_sustainability_report.pdf
"Some products, large Fire TVs for example, require non-recyclable packaging components (e.g., expanded polystyrene (EPS) foam) to meet shipping and storage product protection requirements.",35,Designing Amazon Products More Sustainably > Overview Progress,attribute,,,,,,0.0,data/raw/amazon/2024_sustainability_report.pdf
"We also introduced redesigned packaging for Echo, Kindle, and Fire TV devices that replaces, on average, 30% of the fiber content with recycled fiber, and has 60% less ink compared to previous packaging.",35,Designing Amazon Products More Sustainably > Overview Progress,attribute,,30%,,,,0.5,data/raw/amazon/2024_sustainability_report.pdf
"This new packaging also reduces our reliance on virgin tree-based and bleached fibers, resulting in an average of 98% wood fiber-based materials from responsibly managed forests or recycled sources used in packaging across our device product lines.",35,Designing Amazon Products More Sustainably > Overview Progress,attribute,,98%,,,,0.5,data/raw/amazon/2024_sustainability_report.pdf
"In 2024, 62 supplier sites achieved UL Solutions’ Zero Waste to Landfill (ZWTL) certification at Silver level or better, up from 10 sites when we launched our ZWTL program in 2021.43 This includes all final assembly sites and packaging sites worldwide for Echo, Kindle, Ring, Fire tablets, Fire TV devices, cables, and adapters.",35,Designing Amazon Products More Sustainably > Overview Progress,achievement,achievement,"2024,",,,,0.33,data/raw/amazon/2024_sustainability_report.pdf
Climate Pledge Friendly enables customers to discover products with sustainability features through badging and detailed product information across 60 trusted certifications.,36,Providing More Sustainable Shopping Choices > Our Climate Pledge Friendly Program,target,firm,60,,,,0.25,data/raw/amazon/2024_sustainability_report.pdf
These certifications span features from recycled materials and organic contents to worker well-being and energy efficiency.,36,Providing More Sustainable Shopping Choices > Our Climate Pledge Friendly Program,attribute,,,,,,0.0,data/raw/amazon/2024_sustainability_report.pdf
"We engaged nearly 272,000 selling partners, including approximately 41,000 new ones in 2024, to qualify products that could be recognized by certifications in the Climate Pledge Friendly program.",36,Providing More Sustainable Shopping Choices > Our Climate Pledge Friendly Program,target,firm,"272,000",,,,0.25,data/raw/amazon/2024_sustainability_report.pdf
All devices that are traded in by customers are evaluated and either recycled or refurbished for resale.,36,"Providing More Sustainable Shopping Choices > • If you’re done with your product, you can trade it",attribute,,,,,,0.0,data/raw/amazon/2024_sustainability_report.pdf
"Amazon’s Kindle Colorsoft Signature Edition e-reader, our first color Kindle with a recycled cobalt battery.",36,Providing More Sustainable Shopping Choices > Number of Products Recognized by Our Climate Pledge Friendly Program,attribute,,,,,,0.0,data/raw/amazon/2024_sustainability_report.pdf
"For example, we advocate in support of public policy that aligns with our commitment to reach net-zero carbon emissions across our global supply chain by 2040, including carbon-free energy, and on policies aimed at reducing packaging materials.",49,Policy and Advocacy,target,firm,"2040,",,2040,supply chain,0.75,data/raw/amazon/2024_sustainability_report.pdf
"Source Private Brands paper products that are either recycled or certified to Forest Stewardship Council (FSC), Sustainable Forestry Initiative (SFI), or Programme for the Endorsement of Forest Certification (PEFC) standards.",51,Materials and Agricultural Commodities Sourcing > Paper Products and Paper PackagingA,attribute,,,,,,0.0,data/raw/amazon/2024_sustainability_report.pdf
We strive to use sustainably sourced fiber in our grocery and consumable Private Brands paper-based primary packaging.,51,Materials and Agricultural Commodities Sourcing > Paper Products and Paper PackagingA,attribute,hedged,,,,,0.0,data/raw/amazon/2024_sustainability_report.pdf
We are working with our suppliers to increase the amount of fiber from responsibly managed forests and/ or recycled materials used in our paper-based primary packaging.,51,Materials and Agricultural Commodities Sourcing > Paper Products and Paper PackagingA,attribute,,,,,,0.0,data/raw/amazon/2024_sustainability_report.pdf
We continue to work with suppliers to increase the amount of fiber from responsibly managed forests and/ or recycled materials used in our paper-based primary packaging.,51,Materials and Agricultural Commodities Sourcing > Paper Products and Paper PackagingA,attribute,,,,,,0.0,data/raw/amazon/2024_sustainability_report.pdf
"BeefB By 2025, source Private Brands beef from regions of low deforestation risk or with full supply chain traceability, demonstrating the products did not contribute to deforestation.",51,Materials and Agricultural Commodities Sourcing > Paper Products and Paper PackagingA,target,hedged,"2025,",,2025,supply chain,0.75,data/raw/amazon/2024_sustainability_report.pdf
"Within Europe, Amazon’s goal is that the soy in Private Brands supply chains will be deforestation-free by the end of 2025, with a cut-off date of 2020.",51,Materials and Agricultural Commodities Sourcing > Paper Products and Paper PackagingA,target,firm,"2025,",,2025,supply chain,0.75,data/raw/amazon/2024_sustainability_report.pdf
"In 2024, 6% of soy in our European private brand supply chains was verified Deforestationand Conversion-Free (DCF), an increase from 4% in 2023.",51,Materials and Agricultural Commodities Sourcing > Paper Products and Paper PackagingA,other,,6%,,,supply chain,1.0,data/raw/amazon/2024_sustainability_report.pdf
"Cotton Source all cotton for Amazon Private Brands apparel products from more sustainable sources, which we define as being sourced from recycled materials, from farms certified as producing organic cotton, or through the Better Cotton Initiative, or through the U.S.",53,Materials and Agricultural Commodities Sourcing (continued),attribute,,,,,,0.0,data/raw/amazon/2024_sustainability_report.pdf
"Recycled Fabrics Increase the use of recycled fabrics in Amazon Private Brands apparel products, including moving from conventional to recycled polyester and launching products made from innovative recycled fibers.",53,Materials and Agricultural Commodities Sourcing (continued) > Manufactured Cellulosic Fibers,attribute,,,,,,0.0,data/raw/amazon/2024_sustainability_report.pdf
Polyester in Amazon Private Brands apparel is recycled polyester.,53,Materials and Agricultural Commodities Sourcing (continued) > Manufactured Cellulosic Fibers,attribute,,,,,,0.0,data/raw/amazon/2024_sustainability_report.pdf
Polyester in Amazon Private Brands apparel products is recycled polyester.,53,Materials and Agricultural Commodities Sourcing (continued) > Manufactured Cellulosic Fibers,attribute,,,,,,0.0,data/raw/amazon/2024_sustainability_report.pdf
A Whole Foods Market sells only recycled materials or FSC-certified products.,53,Materials and Agricultural Commodities Sourcing (continued),attribute,,,,,,0.0,data/raw/amazon/2024_sustainability_report.pdf
Whole Foods Market sells only wild-caught seafood from fisheries that are certified sustainable by the Marine Stewardship Council (MSC) or rated Green or Yellow by the Monterey Bay Aquarium Seafood Watch program.,53,Materials and Agricultural Commodities Sourcing (continued),attribute,,,,,,0.0,data/raw/amazon/2024_sustainability_report.pdf
Canned tuna in grocery and in Whole Foods Market’s own kitchens is traceable to the boats and must be sourced from fisheries that are using one-by-one catch methods and certified sustainable by the MSC or rated Green or Yellow by the Monterey Bay Aquarium Seafood Watch program.,53,Materials and Agricultural Commodities Sourcing (continued),attribute,firm,,,,,0.0,data/raw/amazon/2024_sustainability_report.pdf
"Carbon-free energy includes existing renewable energy technologies, such as wind and solar farms and on-site rooftop solar systems, as well as other sources that generate carbon-free energy, such as nuclear reactors, hydroelectric, and geothermal.",55,Monitoring Our Priorities > Data Tables Priority Topics Assessment Endnotes Assurance Statements Disclaimer and Forward-Looking Statements,attribute,,,,,,0.0,data/raw/amazon/2024_sustainability_report.pdf
WEF Net Zero Industry Tracker 2024 .,55,Monitoring Our Priorities > Data Tables Priority Topics Assessment Endnotes Assurance Statements Disclaimer and Forward-Looking Statements,attribute,,,,,,0.0,data/raw/amazon/2024_sustainability_report.pdf
"Image 1: Our Euclid, Ohio, fulfillment center is the first in the U.S. to replace plastic delivery packaging with paper packaging solutions that are curbside recyclable.",55,Monitoring Our Priorities > On the cover,attribute,,1,,,,0.5,data/raw/amazon/2024_sustainability_report.pdf
