sentence,page,section_path,claim_type,strength,quantity,baseline,deadline,scope,slot_fill_score,source_file,negated,conditional,company,publish_year,report_assured,n_words,vague_ratio,hedging_ratio,future_ratio,quantification_present,baseline_present,date_present,scope_present,verification_present,sentiment,specificity_score,readability,passive_voice,modal_firm,modal_soft,positive_tone_words,highlights_json
"Given our success as the world’s largest corporate purchaser of renewable energy, we will seek to help select suppliers transition to carbon-free electricity.",13,Reducing Our Scope 3 Emissions,attribute,firm,,,,,0.0,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,24,0.0,0.0417,0.0417,False,False,False,False,False,0.0417,0.0,27.4,False,True,False,1,"[{""start"": 10, ""end"": 17, ""kind"": ""positive"", ""term"": ""success""}, {""start"": 90, ""end"": 94, ""kind"": ""hedge"", ""term"": ""seek""}]"
"We remain focused on reaching net-zero carbon by 2040, a focus we have maintained since we first announced The Climate Pledge in 2019.",13,The Road to 2040,target,firm,"2040,",2040,2040,,0.75,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,21,0.0,0.0,0.0676,True,True,True,False,False,0.0,0.6,48.5,False,False,False,0,"[{""start"": 49, ""end"": 54, ""kind"": ""qty"", ""term"": ""2040,""}]"
Turbines generate clean electricity at a utility-scale Amazon wind farm.,13,The Road to 2040,attribute,,,,,,0.0,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,10,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,-6.4,False,False,False,0,[]
The Climate Pledge is a commitment to reach net-zero carbon emissions by 2040.,14,The Climate Pledge,target,firm,,2040,2040,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,12,0.0,0.0,0.1867,False,True,True,False,False,0.0,0.4,53.7,False,False,False,0,"[{""start"": 73, ""end"": 77, ""kind"": ""baseline"", ""term"": ""2040""}]"
Amazon co-founded The Climate Pledge with Global Optimism in 2019 and became the first company to sign on.,14,The Climate Pledge,target,firm,,,,,0.0,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,17,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,50.2,False,False,False,0,[]
"While each company will take its own path to net zero, signing The Climate Pledge reinforces their commitment to sustainability.",14,The Climate Pledge,target,firm,,,,,0.0,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,20,0.0,0.0,0.1,False,False,False,False,False,0.0,0.0,42.7,False,True,False,0,[]
"In 2022 alone, 111 companies signed The Climate Pledge.",14,Employees $3.68T,target,firm,111,,,,0.25,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,7,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,54.7,False,False,False,0,"[{""start"": 15, ""end"": 18, ""kind"": ""qty"", ""term"": ""111""}]"
The Climate Pledge Fund is a $2 billion venture investment program supporting the advancement of sustainable technologies and services that will enable Amazon to meet our net-zero carbon goal.,14,The Climate Pledge Fund,target,firm,2 billion,,,,0.25,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,28,0.0,0.0,0.0714,True,False,False,False,False,0.0357,0.2,21.3,False,True,False,1,"[{""start"": 30, ""end"": 39, ""kind"": ""qty"", ""term"": ""2 billion""}]"
"Throughout 2022, The Climate Pledge Fund continued its mission to support companies working on promising decarbonization solutions.",14,The Climate Pledge Fund,target,firm,"2022,",,2022,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,16,0.0625,0.0,0.0,True,False,True,False,False,-0.0625,0.15,10.8,False,False,False,0,"[{""start"": 11, ""end"": 16, ""kind"": ""qty"", ""term"": ""2022,""}, {""start"": 41, ""end"": 50, ""kind"": ""vague"", ""term"": ""continued""}]"
"We made new investments in seven companies: Electric Hydrogen, Sunfire, and Verne, which are developing green hydrogen production and storage methods;2 Moxion Power and Ambient Photonics, which are advancing cleaner energy storage; and Brimstone and Electra, which are working to decarbonize construction.",14,The Climate Pledge Fund,attribute,,2,,,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,42,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,1.0,False,False,False,0,"[{""start"": 150, ""end"": 151, ""kind"": ""qty"", ""term"": ""2""}]"
"Women-founded companies typically receive a fraction of the total venture capital flowing into climate tech startups.3 In November 2022, Amazon made a $53 million commitment to help address this gender inequity.",14,Equitably Scaling Climate Tech Solutions,other,firm,53 million,,,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,29,0.0,0.0,0.0345,True,False,False,False,False,0.0,0.2,20.0,False,False,False,0,"[{""start"": 152, ""end"": 162, ""kind"": ""qty"", ""term"": ""53 million""}]"
"We are also investing in future solutions, like green steel7 for manufacturing vehicles, as well as renewably generated green hydrogen.",16,Middle Mile,attribute,,,,,,0.0,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,20,0.0,0.0,0.05,False,False,False,False,False,0.0,0.0,17.3,False,False,False,0,[]
"This partnership will supply Amazon with 10,950 tons of green hydrogen per year—enough to power 40,000 forklifts annually—for transportation and building operations, starting in 2025.",16,Middle Mile,attribute,firm,"10,950",,,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,24,0.0,0.0,0.0417,True,False,False,False,False,0.0,0.2,27.4,False,True,False,0,"[{""start"": 41, ""end"": 47, ""kind"": ""qty"", ""term"": ""10,950""}]"
"In 2022, we announced plans to invest over €1 billion to double our European zero-emissions fleet for middle and last mile deliveries over the next five years.",16,Last Mile,attribute,,1 billion,,,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,25,0.0,0.0,0.04,True,False,False,False,False,0.0,0.2,46.1,False,False,False,0,"[{""start"": 44, ""end"": 53, ""kind"": ""qty"", ""term"": ""1 billion""}]"
"Amazon is also playing an active role in several industry initiatives and government partnerships, including the coZEV network, the First Movers Coalition, and the Clean Energy Demand Initiative.",17,Partnering for Decarbonized Transportation,attribute,,,,,,0.0,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,28,0.0357,0.0,0.0,False,False,False,False,False,0.0,0.0,6.2,False,False,False,0,"[{""start"": 41, ""end"": 48, ""kind"": ""vague"", ""term"": ""several""}]"
"However, SAF represents less than 0.1% of global aviation fuel, because it is still cost prohibitive for most companies.8 During the 2022 United Nations Climate Change Conference (COP27), SABA announced a digital SAF certificate registry that aims to increase transparency for emissions-reduction claims and accelerate SAF deployment.",17,Partnering for Decarbonized Transportation,other,hedged,0.1%,,,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,45,0.0,0.0,0.0222,True,False,False,False,False,0.0222,0.2,24.3,False,False,False,1,"[{""start"": 34, ""end"": 38, ""kind"": ""qty"", ""term"": ""0.1%""}, {""start"": 308, ""end"": 318, ""kind"": ""positive"", ""term"": ""accelerate""}]"
"In early 2023, we co-founded the Zero Emission Maritime Buyers Alliance (ZEMBA) together with the Aspen Institute, Patagonia, and Tchibo.",17,Partnering for Decarbonized Transportation,attribute,,"2023,",,,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,19,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,18.4,False,False,False,0,"[{""start"": 9, ""end"": 14, ""kind"": ""qty"", ""term"": ""2023,""}]"
"Through ZEMBA, freight buyers will accelerate commercial deployment of zero-emission shipping, enable economies of scale, and minimize maritime emissions, helping to get zero-emission ships on the water by the mid-2020s.",17,Partnering for Decarbonized Transportation,attribute,firm,,,,,0.0,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,31,0.0,0.0,0.0323,False,False,False,False,False,0.0323,0.0,11.6,False,True,False,1,"[{""start"": 35, ""end"": 45, ""kind"": ""positive"", ""term"": ""accelerate""}]"
"By May 2022, Whole Foods Market improved energy efficiency performance by 21% from a 2010 baseline, achieving the U.S.",18,Physical Stores > Driving Climate Solutions Carbon,other,hedged,21%,2010,,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,17,0.0588,0.0588,0.0,True,True,False,False,False,0.0,0.1,43.9,False,False,True,0,"[{""start"": 3, ""end"": 6, ""kind"": ""hedge"", ""term"": ""May""}, {""start"": 32, ""end"": 40, ""kind"": ""vague"", ""term"": ""improved""}, {""start"": 74, ""end"": 77, ""kind"": ""qty"", ""term"": ""21%""}, {""start"": 85, ""end"": 89, ""kind"": ""baseline"", ""term"": ""2010""}]"
"Amazon Fresh stores in the U.S. and EU also made strides on energy efficiency throughout 2022, using efficient lighting as standard in all buildings and expanding the use of doors on instore refrigerated cases.",18,Physical Stores > Driving Climate Solutions Carbon,target,,"2022,",,2022,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,34,0.0,0.0,0.0,True,False,True,False,False,0.0,0.4,48.5,False,False,False,0,"[{""start"": 89, ""end"": 94, ""kind"": ""qty"", ""term"": ""2022,""}]"
"Throughout 2022, we partnered with various organizations to improve embodied carbon reporting.",18,Physical Stores > Addressing Hard-to-Abate Carbon Emissions,target,,"2022,",,2022,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,11,0.0909,0.0,0.0,True,False,True,False,False,0.0,0.1,3.4,False,False,False,0,"[{""start"": 11, ""end"": 16, ""kind"": ""qty"", ""term"": ""2022,""}, {""start"": 35, ""end"": 42, ""kind"": ""vague"", ""term"": ""various""}]"
"Through lighting retrofits, we have saved 1 billion kilowatt-hours (kWh) of energy and avoided 709,000 metric tons of CO2e over the last seven years.",18,"Fulfillment, Logistics, and Distribution Centers > Learn more about our renewable energy progress",achievement,achievement,1 billion,,,,0.33,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,23,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,43.7,False,False,False,0,"[{""start"": 42, ""end"": 51, ""kind"": ""qty"", ""term"": ""1 billion""}]"
"The building is solar-ready and designed to have a rooftop solar array that can potentially generate as much as 80% of the facility’s annual electricity needs, with the remaining balance to be supported by Amazon’s off-site renewable energy projects.",19,"Fulfillment, Logistics, and Distribution Centers > Making History with the World’s First ILFI Zero Carbon Certified Fulfillment Center",other,,80%,,,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,40,0.0,0.05,0.0,True,False,False,False,False,0.0,0.0,7.6,True,False,False,0,"[{""start"": 80, ""end"": 91, ""kind"": ""hedge"", ""term"": ""potentially""}, {""start"": 101, ""end"": 111, ""kind"": ""hedge"", ""term"": ""as much as""}, {""start"": 112, ""end"": 115, ""kind"": ""qty"", ""term"": ""80%""}]"
"Our third-generation Arm-based chip, AWS Graviton3, is more energy-efficient, as Graviton3-based Elastic Compute Cloud instances use up to 60% less energy for the same performance than comparable Amazon EC2 instances.",19,Amazon Web Services,other,,60%,,,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,30,0.0,0.0333,0.0,True,False,False,False,False,0.0,0.067,4.4,False,False,False,0,"[{""start"": 133, ""end"": 138, ""kind"": ""hedge"", ""term"": ""up to""}, {""start"": 139, ""end"": 142, ""kind"": ""qty"", ""term"": ""60%""}]"
"This, in turn, means building new models requires less money and power, with potential cost savings of up to 62% and energy-consumption reductions of up to 29%, versus comparable instances.",19,Amazon Web Services,other,,62%,,,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,28,0.0,0.0714,0.0,True,False,False,False,False,0.0,0.0,30.4,False,False,False,0,"[{""start"": 103, ""end"": 108, ""kind"": ""hedge"", ""term"": ""up to""}, {""start"": 109, ""end"": 112, ""kind"": ""qty"", ""term"": ""62%""}, {""start"": 150, ""end"": 155, ""kind"": ""hedge"", ""term"": ""up to""}]"
Our Inferentia machine learning chip is up to 54% more energy-efficient and can reduce costs by up to 90% against comparable instances.,19,Amazon Web Services,other,,54%,,,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,20,0.0,0.1,0.0,True,False,False,False,False,0.0,0.0,34.3,False,False,False,0,"[{""start"": 40, ""end"": 45, ""kind"": ""hedge"", ""term"": ""up to""}, {""start"": 46, ""end"": 49, ""kind"": ""qty"", ""term"": ""54%""}, {""start"": 96, ""end"": 101, ""kind"": ""hedge"", ""term"": ""up to""}]"
The concrete mix reduces carbon emissions by nearly 40% compared to standard concrete.,20,Amazon Web Services > Driving Climate Solutions Carbon,other,,40%,,,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,12,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,32.5,False,False,False,0,"[{""start"": 52, ""end"": 55, ""kind"": ""qty"", ""term"": ""40%""}]"
"Globally in 2022, we completed the construction of 16 data centers using lower-carbon concrete and 10 data centers using lower-carbon steel.",20,Amazon Web Services > Driving Climate Solutions Carbon,achievement,achievement,"2022,",,,global,0.67,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,18,0.0,0.0,0.0,True,False,False,True,False,0.0,0.4,14.7,False,False,False,0,"[{""start"": 12, ""end"": 17, ""kind"": ""qty"", ""term"": ""2022,""}]"
"The Intergovernmental Panel on Climate Change (IPCC) has made clear that significant carbon emissions from several sectors of the economy will not be fully abated by 2050.14 Even with aggressive decarbonization efforts, many companies will need to neutralize some GHG emissions that cannot be eliminated to achieve net-zero carbon.",20,Carbon Neutralization,target,firm,2050.14,,2050,,0.5,data/raw/amazon/2022_sustainability_report.pdf,True,False,amazon,2022,False,48,0.0625,0.0,0.0825,True,False,True,False,False,0.0,0.15,15.0,True,True,False,0,"[{""start"": 73, ""end"": 84, ""kind"": ""vague"", ""term"": ""significant""}, {""start"": 107, ""end"": 114, ""kind"": ""vague"", ""term"": ""several""}, {""start"": 166, ""end"": 173, ""kind"": ""qty"", ""term"": ""2050.14""}, {""start"": 220, ""end"": 224, ""kind"": ""vague"", ""term"": ""many""}]"
Carbon neutralization represents an opportunity for us to help reduce emissions and stabilize our changing climate.,20,Carbon Neutralization,attribute,,,,,,0.0,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,16,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,10.8,False,False,False,0,[]
"In 2021, Amazon helped create the Lowering Emissions by Accelerating Forest finance (LEAF) Coalition, which has mobilized over $1 billion in corporate and government finance to protect tropical rainforests around the world.",20,Protecting the World’s Tropical Rainforests,other,,1 billion,,,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,30,0.0,0.0333,0.0,True,False,False,False,False,0.0,0.067,4.4,False,False,False,0,"[{""start"": 128, ""end"": 137, ""kind"": ""qty"", ""term"": ""1 billion""}, {""start"": 206, ""end"": 212, ""kind"": ""hedge"", ""term"": ""around""}]"
"This includes policies that advance zero-emission fuels, scale clean energy, modernize the grid, and invest in new technologies needed across multiple industries.",21,Decarbonizing Through Policy,attribute,,,,,,0.0,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,22,0.0,0.0,0.0,False,False,False,False,True,0.0455,0.2,15.3,False,False,False,1,"[{""start"": 28, ""end"": 35, ""kind"": ""positive"", ""term"": ""advance""}]"
"To meet our net-zero carbon goal, we engage suppliers in our global product and device supply chains to set goals that support decarbonizing their own operations and work with them on initiatives to reduce their GHG emissions.",21,Engaging Suppliers that Make Amazon Products,target,hedged,,,,own operations; supply chain,0.25,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,37,0.0,0.0,0.0541,False,False,False,True,False,0.0,0.2,29.8,False,False,False,0,[]
"We will also use our scale, investment, and innovation to date to provide our suppliers with products and tools that will help them reach their goals—whether that’s transitioning to renewable energy or having more access to sustainable materials.",21,Engaging Suppliers that Make Amazon Products,attribute,firm,,,,,0.0,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,40,0.0,0.0,0.075,False,False,False,False,False,0.0,0.0,33.0,False,True,False,0,[]
"Reaching net-zero carbon emissions by 2040 won’t be easy, and we know we can only get there with significant collaboration.",21,Looking Forward,target,,,2040,2040,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,20,0.05,0.0,0.07,False,True,True,False,False,0.0,0.2,38.5,False,False,False,0,"[{""start"": 38, ""end"": 42, ""kind"": ""baseline"", ""term"": ""2040""}, {""start"": 97, ""end"": 108, ""kind"": ""vague"", ""term"": ""significant""}]"
"With 401 renewable energy projects representing over 20 gigawatts (GW) of clean energy capacity announced as of January 2023, Amazon is the world’s largest corporate purchaser of renewable energy for the third year in a row.",22,Renewable Energy,attribute,,401,,,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,34,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,10.6,False,False,False,0,"[{""start"": 5, ""end"": 8, ""kind"": ""qty"", ""term"": ""401""}]"
We are also on a path to powering our operations with 100% renewable energy by 2025—five years ahead of our original 2030 target—and we are asking our suppliers to switch to renewable energy as well.,22,Renewable Energy,target,,100%,,2025,own operations,0.75,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,34,0.0,0.0,0.0494,True,False,True,True,False,0.0,0.6,35.5,False,False,False,0,"[{""start"": 54, ""end"": 58, ""kind"": ""qty"", ""term"": ""100%""}, {""start"": 79, ""end"": 83, ""kind"": ""deadline"", ""term"": ""2025""}]"
"To reach this target, we want 100% of the electricity that we use to be attributable to renewable energy sources.",22,Renewable Energy,other,,100%,,,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,19,0.0,0.0,0.0526,True,False,False,False,False,0.0,0.2,45.1,False,False,False,0,"[{""start"": 30, ""end"": 34, ""kind"": ""qty"", ""term"": ""100%""}]"
"To achieve our renewable energy goal, we aim for 100% of the electricity we use to be attributable to renewable electricity sources.",23,Our Approach,target,hedged,100%,,,,0.25,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,21,0.0,0.0,0.0952,True,False,False,False,False,0.0,0.2,24.4,False,False,False,0,"[{""start"": 49, ""end"": 53, ""kind"": ""qty"", ""term"": ""100%""}]"
We contract renewable power from utility-scale wind and solar projects that add clean energy to the grid.,23,Our Approach,attribute,,,,,,0.0,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,17,0.0,0.0,0.0,False,False,False,False,True,0.0,0.2,45.3,False,False,False,0,[]
"In 2022, 90% of electricity consumed by Amazon was attributable to renewable energy sources, up from 85% in 2021.",23,Scaling Renewable Energy,other,,90%,,,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,15,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,16.8,False,False,False,0,"[{""start"": 9, ""end"": 12, ""kind"": ""qty"", ""term"": ""90%""}]"
"We grew our renewables portfolio to over 20 GW of clean energy capacity, a 67% increase from our global 2021 portfolio of just over 12 GW.",23,Scaling Renewable Energy,attribute,,67%,2021,,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,22,0.0,0.0,0.0,True,True,False,False,False,0.0,0.4,38.4,False,False,False,0,"[{""start"": 75, ""end"": 78, ""kind"": ""qty"", ""term"": ""67%""}, {""start"": 104, ""end"": 108, ""kind"": ""baseline"", ""term"": ""2021""}]"
"Once operational, these contracted renewable energy projects will account for 56,881 gigawatt-hours (GWh) of Amazon’s electricity use, enough to power 5.3 million U.S. homes annually.",23,Scaling Renewable Energy,other,firm,5.3 million,,,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,25,0.0,0.0,0.04,True,False,False,False,False,0.0,0.2,24.5,False,True,False,0,"[{""start"": 151, ""end"": 162, ""kind"": ""qty"", ""term"": ""5.3 million""}]"
"As a part of our broader commitment to power our operations with 100% renewable energy, we continue to scale up our use of renewable electricity within AWS.",23,Scaling Renewable Energy,other,firm,100%,,,own operations,1.0,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,26,0.0,0.0,0.0385,True,False,False,True,False,0.0,0.4,30.8,False,False,False,0,"[{""start"": 65, ""end"": 69, ""kind"": ""qty"", ""term"": ""100%""}]"
"In 2022, the electricity consumed in the following 19 AWS regions was attributable to 100% renewable energy: U.S.",23,Scaling Renewable Energy,other,,100%,,,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,16,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,29.5,False,False,False,0,"[{""start"": 86, ""end"": 90, ""kind"": ""qty"", ""term"": ""100%""}]"
"In October 2022, we opened our first stand-alone Australian sort center in Melbourne, which features 3,078 on-site solar panels with capacity to meet up to 80% of the site’s electricity needs.",23,On-Site Solar Projects,other,,80%,,,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,29,0.0,0.0345,0.0,True,False,False,False,False,0.0,0.062,28.6,False,False,False,0,"[{""start"": 150, ""end"": 155, ""kind"": ""hedge"", ""term"": ""up to""}, {""start"": 156, ""end"": 159, ""kind"": ""qty"", ""term"": ""80%""}]"
"Five projects in Europe—two solar farms in Spain and Italy and three wind farms in Sweden and the UK—went live and together are expected to generate 1,980,000 MWh annually.",24,Newly Operational and Announced Projects,other,,"1,980,000 MWh",,,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,30,0.0,0.0667,0.0,True,False,False,False,False,0.0,0.0,52.3,True,False,False,0,"[{""start"": 128, ""end"": 136, ""kind"": ""hedge"", ""term"": ""expected""}, {""start"": 149, ""end"": 162, ""kind"": ""qty"", ""term"": ""1,980,000 MWh""}]"
"Two projects in China, one wind farm and one solar farm, also launched and are expected to produce 450,500 MWh annually.",24,Newly Operational and Announced Projects,achievement,achievement,"450,500 MWh",,,,0.33,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,20,0.0,0.1,0.0,True,False,False,False,False,0.0,0.0,59.6,True,False,False,0,"[{""start"": 79, ""end"": 87, ""kind"": ""hedge"", ""term"": ""expected""}, {""start"": 99, ""end"": 110, ""kind"": ""qty"", ""term"": ""450,500 MWh""}]"
We invest in energy storage to collect and save clean energy for use when renewable energy sources are unavailable—such as at night or during periods of high demand—and to provide grid stability.,24,Energy Storage Solutions,attribute,,,,,,0.0,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,34,0.0,0.0,0.0,False,False,False,False,True,0.0,0.2,33.0,False,False,False,0,[]
"During 2022, we launched solar projects paired with battery storage capabilities in Arizona and California.",24,Energy Storage Solutions,achievement,achievement,"2022,",,,,0.33,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,14,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,-0.7,False,False,False,0,"[{""start"": 7, ""end"": 12, ""kind"": ""qty"", ""term"": ""2022,""}]"
We are looking to increasingly pair renewable generators with storage to provide near 24/7 carbon-free electricity on grids with significant solar.,24,Energy Storage Solutions,attribute,,24,,,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,20,0.05,0.0,0.0,True,False,False,False,True,0.0,0.2,17.3,False,False,False,0,"[{""start"": 86, ""end"": 88, ""kind"": ""qty"", ""term"": ""24""}, {""start"": 129, ""end"": 140, ""kind"": ""vague"", ""term"": ""significant""}]"
"As the world’s largest corporate renewable energy purchaser, we have a unique role to play in supporting a just, equitable, and sustainable clean energy transition.",24,Energy Storage Solutions > Supporting a Just Clean Energy Transition,attribute,,,,,,0.0,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,26,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,27.5,False,False,False,0,[]
"In May 2022, Amazon became a founding member of Beyond the Megawatt—an initiative by the Clean Energy Buyers Institute (CEBI) to maximize the environmental and social benefits of the clean energy transition.",24,Energy Storage Solutions > Supporting a Just Clean Energy Transition,attribute,hedged,"2022,",,,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,32,0.0,0.0312,0.0,True,False,False,False,False,0.0,0.075,15.7,False,False,True,0,"[{""start"": 3, ""end"": 6, ""kind"": ""hedge"", ""term"": ""May""}, {""start"": 7, ""end"": 12, ""kind"": ""qty"", ""term"": ""2022,""}]"
The development of industrywide procurement standards to promote social impact and human rights within clean energy buying is critical to this partnership.,24,Energy Storage Solutions > Supporting a Just Clean Energy Transition,attribute,,,,,,0.0,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,22,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,19.2,False,False,False,0,[]
A global clean energy transition will also require increased supplies of minerals that power more-sustainable technologies.,24,Energy Storage Solutions > Supporting a Just Clean Energy Transition,attribute,firm,,,,,0.0,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,16,0.0,0.0,0.0625,False,False,False,False,False,0.0,0.0,0.2,False,True,False,0,[]
"Throughout 2022, we expanded AWS’ machine learning solution, renewable energy optimization (REO), to improve the performance of our renewable portfolio.",25,Energy Optimization,target,,"2022,",,2022,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,19,0.0,0.0,0.0,True,False,True,False,False,0.0,0.4,5.0,False,False,False,0,"[{""start"": 11, ""end"": 16, ""kind"": ""qty"", ""term"": ""2022,""}]"
REO prioritizes delivery of clean energy where it’s needed most.,25,Energy Optimization,attribute,,,,,,0.0,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,11,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,41.9,False,False,False,0,[]
"By 2025, we expect technologies like this could deliver additional clean energy equivalent to a 200-MW wind farm when deployed across Amazon’s portfolio.",25,Energy Optimization,target,hedged,"2025,",,2025,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,23,0.0,0.087,0.02,True,False,True,False,False,0.0,0.1,25.3,False,False,True,0,"[{""start"": 3, ""end"": 8, ""kind"": ""qty"", ""term"": ""2025,""}, {""start"": 12, ""end"": 18, ""kind"": ""hedge"", ""term"": ""expect""}, {""start"": 42, ""end"": 47, ""kind"": ""hedge"", ""term"": ""could""}]"
"We also set a goal to invest in wind and solar farm capacity equal to the energy used by all Echo, Fire TV, and Ring devices worldwide by 2025.",25,Energy Optimization for Amazon Devices,target,,,,2025,,0.25,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,28,0.0,0.0,0.0557,False,False,True,False,False,0.0,0.2,51.5,False,False,False,0,"[{""start"": 138, ""end"": 142, ""kind"": ""deadline"", ""term"": ""2025""}]"
"Combined, this means faster, more cost-effective deployment of clean energy.",25,Advocating for Renewable Energy Solutions,attribute,,,,,,0.0,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,10,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,27.5,False,False,False,0,[]
"Throughout 2023, we will identify new technologies that accelerate renewable energy deployment and, ultimately, help us achieve our net-zero carbon emissions goal.",25,Looking Forward,target,firm,"2023,",,2023,,0.5,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,21,0.0,0.0,0.0952,True,False,True,False,False,0.0476,0.4,-3.8,False,True,False,1,"[{""start"": 11, ""end"": 16, ""kind"": ""qty"", ""term"": ""2023,""}, {""start"": 56, ""end"": 66, ""kind"": ""positive"", ""term"": ""accelerate""}]"
An Amazon fulfillment associate processes an order using a curbside recyclable box.,26,Looking Forward > Reducing Packaging and Waste Packaging,attribute,,,,,,0.0,data/raw/amazon/2022_sustainability_report.pdf,False,False,amazon,2022,False,12,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,18.4,False,False,False,0,[]
