sentence,page,section_path,claim_type,strength,quantity,baseline,deadline,scope,slot_fill_score,source_file,negated,conditional,company,publish_year,report_assured,n_words,vague_ratio,hedging_ratio,future_ratio,quantification_present,baseline_present,date_present,scope_present,verification_present,sentiment,specificity_score,readability,passive_voice,modal_firm,modal_soft,positive_tone_words,highlights_json
"The template provides information on a case’s impact on our net zero aims 1-3, its expected GHG intensity, and significant impacts on, or contribution to, certain aims concerning people and planet.",17,Our approach: foundations and embedding sustainability > Investment governance and evaluating consistency with the Paris goals,attribute,hedged,1,,,,0.5,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,31,0.0323,0.0645,0.0968,True,False,False,False,False,-0.0645,0.0,25.3,False,False,False,0,"[{""start"": 74, ""end"": 75, ""kind"": ""qty"", ""term"": ""1""}, {""start"": 83, ""end"": 91, ""kind"": ""hedge"", ""term"": ""expected""}, {""start"": 111, ""end"": 122, ""kind"": ""vague"", ""term"": ""significant""}, {""start"": 168, ""end"": 178, ""kind"": ""negative"", ""term"": ""concerning""}]"
Since 2019 bpx’s Permian methane intensity has reduced from over 4% to under 1% and its flaring intensity has dropped from 16% to less than 0.5% in 2022.,18,Reducing emissions,achievement,achievement,4%,,,,0.33,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,23,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,59.1,False,False,False,0,"[{""start"": 65, ""end"": 67, ""kind"": ""qty"", ""term"": ""4%""}]"
"More actively advocate for policies that support net zero, including carbon pricing.",19,Performance and progress Gettingto net zero,attribute,hedged,,,,,0.0,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,12,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,18.4,False,False,False,0,[]
Net zero across the carbon in our upstream oil and gas production by 2050 or sooner.,19,Net zero production,target,,,2050,2050,upstream,0.75,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,15,0.0,0.0,0.0867,False,True,True,True,False,0.0,0.6,67.5,False,False,False,0,"[{""start"": 69, ""end"": 73, ""kind"": ""baseline"", ""term"": ""2050""}]"
"Install methane measurement at all our existing major oil and gas processing sites by 2023, publish the data, and then drive a 50% reduction in methane intensity of our operations.",19,Reducing methane,target,,50%,,2023,own operations,0.75,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,28,0.0,0.0,0.02,True,False,True,True,False,0.0,0.6,27.3,False,False,False,0,"[{""start"": 86, ""end"": 90, ""kind"": ""deadline"", ""term"": ""2023""}, {""start"": 127, ""end"": 130, ""kind"": ""qty"", ""term"": ""50%""}]"
Net zero across our entire operations by 2050 or sooner.,19,Net zero operations,target,,,,2050,,0.25,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,9,0.0,0.0,0.1311,False,False,True,False,False,0.0,0.2,47.3,False,False,False,0,"[{""start"": 41, ""end"": 45, ""kind"": ""deadline"", ""term"": ""2050""}]"
Net zero across the energy products we sell by 2050 or sooner.,19,Net zero sales,target,,,,2050,,0.25,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,11,0.0,0.0,0.1109,False,False,True,False,False,0.0,0.2,64.9,False,False,False,0,"[{""start"": 47, ""end"": 51, ""kind"": ""deadline"", ""term"": ""2050""}]"
Incentivize our global workforce to deliver on our aims and mobilize them to become advocates for net zero.,19,Incentivizing employees,attribute,hedged,,,,,0.0,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,18,0.0,0.0,0.0556,False,False,False,False,False,0.0,0.0,38.2,False,False,False,0,[]
"Since we launched our 10 net zero aims in 2020, we have been working to deliver them.",20,Our ambition and aims,attribute,hedged,10,,,,0.5,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,15,0.0,0.0,0.0667,True,False,False,False,False,0.0,0.2,78.8,False,False,False,0,"[{""start"": 22, ""end"": 24, ""kind"": ""qty"", ""term"": ""10""}]"
For 2030 we are aiming for a 15-20% reduction in the lifecycle carbon intensity of these products (previously >15%).,20,Our ambition and aims > Our net zero targets and aims,other,hedged,20%,,,,0.5,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,16,0.0,0.0,0.0625,True,False,False,False,False,0.0,0.2,42.5,False,False,False,0,"[{""start"": 32, ""end"": 35, ""kind"": ""qty"", ""term"": ""20%""}]"
"This means we expect to invest more than 40%, or $6-8 billion of our capital expenditure in transition growth engines by 2025 and around 50% by 2030 – or $7-9 billion. y For aim 2 we are now targeting a 10-15% reduction by 2025 (previously 20%) in the emissions associated with the carbon in our upstream oil and gas production and are aiming for 20-30% reduction by 2030 (previously 35-40%).",20,Our ambition and aims > Our net zero targets and aims,target,hedged,40%,2025,2025,upstream,1.0,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,56,0.0,0.0357,0.1093,True,True,True,True,False,0.0,0.657,42.5,False,False,False,0,"[{""start"": 14, ""end"": 20, ""kind"": ""hedge"", ""term"": ""expect""}, {""start"": 41, ""end"": 44, ""kind"": ""qty"", ""term"": ""40%""}, {""start"": 121, ""end"": 125, ""kind"": ""baseline"", ""term"": ""2025""}, {""start"": 130, ""end"": 136, ""kind"": ""hedge"", ""term"": ""around""}]"
"Our destination is unchanged – to be a net zero company by 2050 or sooner, and to help the world get to net zeroa.",20,Our ambition and aims > Our net zero targets and aims,target,,,,2050,,0.25,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,22,0.0,0.0,0.0655,False,False,True,False,False,0.0,0.2,61.5,True,False,False,0,"[{""start"": 59, ""end"": 63, ""kind"": ""deadline"", ""term"": ""2050""}]"
"We are aiming to be net zero across our operations, production and sales.",20,Our ambition and aims > Our net zero targets and aims,attribute,hedged,,,,own operations,0.5,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,13,0.0,0.0,0.0769,False,False,False,True,False,0.0,0.2,50.5,False,False,False,0,[]
"By setting a path that enables us to make a positive contribution, working to build and participate in many of the new net zero value chains the world will need, our ambition and aims support the world’s progress towards Paris.",20,Getting to net zero: introduction,target,firm,,,,value chain,0.25,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,41,0.0244,0.0,0.0732,False,False,False,True,False,0.0488,0.102,37.3,False,True,False,2,"[{""start"": 44, ""end"": 52, ""kind"": ""positive"", ""term"": ""positive""}, {""start"": 103, ""end"": 107, ""kind"": ""vague"", ""term"": ""many""}, {""start"": 204, ""end"": 212, ""kind"": ""positive"", ""term"": ""progress""}]"
"Most of this spend related to investments in biogas, EV charging, offshore wind, power and convenience. i 2025 target has been updated from $3-4 billion (in low carbon activity investment) to $6-8 billion in transition growth investment and 2030 aim has increased from ~$5 billion to $7-9 billion respectively. j Average carbon intensity of our sold energy products.",21,Net zero aims 1-5 update,target,hedged,4 billion,,,,0.25,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,52,0.0,0.0,0.0385,True,False,False,False,False,0.0,0.2,36.3,True,False,False,0,"[{""start"": 143, ""end"": 152, ""kind"": ""qty"", ""term"": ""4 billion""}]"
"In a world heading for net zero, we believe that bp is best positioned for success if we are also heading for net zero – working to build and participate in net zero value chains, and using our capabilities to integrate along and across those value chains.",22,Net zero aims 1-5 update,attribute,,,,,value chain,0.5,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,46,0.0,0.0217,0.0,False,False,False,True,False,0.0217,0.113,27.7,False,False,False,1,"[{""start"": 36, ""end"": 43, ""kind"": ""hedge"", ""term"": ""believe""}, {""start"": 75, ""end"": 82, ""kind"": ""positive"", ""term"": ""success""}]"
"We believe that our net zero ambition and aims, taken together, set out a path for bp that is consistent with the goals of the Paris Agreement.",22,Net zero aims 1-5 update,target,hedged,,,,,0.0,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,27,0.0,0.037,0.1111,False,False,False,False,False,0.0,0.0,57.2,False,False,False,0,"[{""start"": 3, ""end"": 10, ""kind"": ""hedge"", ""term"": ""believe""}]"
We believe that our ambition and our 10 net zero aims need to be considered as a package for Paris consistency.,22,Net zero aims 1-5 update,target,hedged,10,,,,0.25,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,20,0.0,0.05,0.1,True,False,False,False,False,0.0,0.0,51.2,True,False,False,0,"[{""start"": 3, ""end"": 10, ""kind"": ""hedge"", ""term"": ""believe""}, {""start"": 37, ""end"": 39, ""kind"": ""qty"", ""term"": ""10""}]"
"That is because they combine to set bp’s direction for net zero, supporting society’s drive towards the Paris goals and enabling bp to succeed in a Paris-consistent world.",22,Net zero aims 1-5 update,attribute,,,,,,0.0,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,30,0.0,0.0,0.0333,False,False,False,False,False,0.0,0.0,41.0,False,False,False,0,[]
"Our ambition and aims enable us to make a positive contribution to the world meeting the Paris goals and getting to net zero, including in its pursuit of efforts to limit global average temperature rise to 1.5°C above preindustrial levels.",22,Net zero aims 1-5 update,target,hedged,1.5,,,,0.25,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,40,0.0,0.0,0.075,True,False,False,False,False,0.025,0.2,44.8,False,False,False,1,"[{""start"": 42, ""end"": 50, ""kind"": ""positive"", ""term"": ""positive""}, {""start"": 206, ""end"": 209, ""kind"": ""qty"", ""term"": ""1.5""}]"
It includes three main scenarios – two of which we regard as Parisconsistent (Accelerated and Net Zero scenarios) – that we use to inform our strategy.,22,Net zero aims 1-5 update,attribute,,,,,,0.0,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,24,0.0,0.0,0.0,False,False,False,False,False,0.0417,0.0,30.9,False,False,False,1,[]
Contributes to net zero There are many ways a company at the heart of the energy sector can make a meaningful contribution to the world getting to net zero.,22,Consistency of our ambition and aims with the Paris goals,attribute,,,,,,0.0,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,29,0.069,0.0,0.0,False,False,False,False,False,0.0,0.0,43.2,False,False,False,0,"[{""start"": 34, ""end"": 38, ""kind"": ""vague"", ""term"": ""many""}, {""start"": 99, ""end"": 109, ""kind"": ""vague"", ""term"": ""meaningful""}]"
Including our ~$3 billion deal to acquire Archaea Energy – a leading US producer of renewable natural gas.,23,More $ into transition > What we have achieved $4.9bn transition growth investment,other,,3 billion,,,,0.5,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,16,0.0625,0.0,0.0,True,False,False,False,False,0.0625,0.0,32.0,False,False,False,1,"[{""start"": 16, ""end"": 25, ""kind"": ""qty"", ""term"": ""3 billion""}, {""start"": 61, ""end"": 68, ""kind"": ""vague"", ""term"": ""leading""}]"
"We also plan to increase the use of blue and green hydrogen at our refineries, reducing the emissions associated with the use of natural gas and grey hydrogen.",24,Our actions > Carbon capture and storage (CCS) and hydrogen,attribute,hedged,,,,,0.0,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,28,0.0,0.0,0.0357,False,False,False,False,False,0.0,0.0,39.4,False,False,False,0,[]
"Our combined Scope 1 and 2 emissions, covered by aim 1 were 31.9MtCO2e – a decrease of 41% from our 2019 baseline of 54.4MtCO2e.",24,Our actions > Portfolio optimization,other,hedged,31.9MtCO2e,2019,,Scope 1,1.0,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,20,0.0,0.0,0.05,True,True,False,True,False,0.0,0.6,77.4,False,False,False,0,"[{""start"": 60, ""end"": 70, ""kind"": ""qty"", ""term"": ""31.9MtCO2e""}, {""start"": 100, ""end"": 104, ""kind"": ""baseline"", ""term"": ""2019""}]"
The total decrease of almost 22.5MtCO2e includes 16.0MtCO2e attributable to divestments and 4.1MtCO2e in sustainable emission reductions (SERs).,24,Our actions > Portfolio optimization,other,,22.5MtCO2e,,,,0.5,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,21,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,52.4,False,False,False,0,"[{""start"": 29, ""end"": 39, ""kind"": ""qty"", ""term"": ""22.5MtCO2e""}]"
"Compared with 2021 (35.6MtCO2e), Scope 1 and 2 emissions decreased by 10%.",24,Our actions > Portfolio optimization,other,,35.6MtCO2e,2021,,Scope 1,1.0,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,9,0.0,0.0,0.0,True,True,False,True,False,0.0,0.6,61.3,False,False,False,0,"[{""start"": 14, ""end"": 18, ""kind"": ""baseline"", ""term"": ""2021""}, {""start"": 20, ""end"": 30, ""kind"": ""qty"", ""term"": ""35.6MtCO2e""}]"
We have already exceeded our 2025 target of 20% emission reductions against our 2019 baseline.,24,Our actions > Portfolio optimization,achievement,achievement,20%,2019,,,0.67,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,12,0.0,0.0,0.0833,True,True,False,False,False,0.0,0.4,25.5,False,False,False,0,"[{""start"": 44, ""end"": 47, ""kind"": ""qty"", ""term"": ""20%""}, {""start"": 80, ""end"": 84, ""kind"": ""baseline"", ""term"": ""2019""}]"
Our aim 1 is to be net zero across our entire operations on an absolute basis by 2050 or sooner.,24,Net zero operations,target,hedged,1,,2050,,0.5,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,18,0.0,0.0,0.1311,True,False,True,False,False,0.0,0.4,57.0,False,False,False,0,"[{""start"": 8, ""end"": 9, ""kind"": ""qty"", ""term"": ""1""}, {""start"": 81, ""end"": 85, ""kind"": ""deadline"", ""term"": ""2050""}]"
These emissions were 54.4MtCO2e in 2019.,24,Net zero operations,other,,54.4MtCO2e,,,,0.5,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,6,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,91.0,False,False,False,0,"[{""start"": 21, ""end"": 31, ""kind"": ""qty"", ""term"": ""54.4MtCO2e""}]"
We are targeting a 20% reduction in our aim 1 operational emissions by 2025 and will aim for a 50% reduction by 2030 against our 2019 baseline.,24,Net zero operations,target,firm,20%,2019,2025,,0.75,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,21,0.0,0.0,0.2581,True,True,True,False,False,0.0,0.6,40.5,False,True,False,0,"[{""start"": 19, ""end"": 22, ""kind"": ""qty"", ""term"": ""20%""}, {""start"": 71, ""end"": 75, ""kind"": ""deadline"", ""term"": ""2025""}, {""start"": 129, ""end"": 133, ""kind"": ""baseline"", ""term"": ""2019""}]"
"Scope 1 (direct) emissions, covered by aim 1, were 30.4MtCO2e – a decrease of 8% from 33.2MtCO2e in 2021.",25,Net zero operations > Actions driving aim 1 deliverya,other,hedged,30.4MtCO2e,,,Scope 1,1.0,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,16,0.0,0.0,0.0625,True,False,False,True,False,0.0,0.4,85.1,False,False,False,0,"[{""start"": 51, ""end"": 61, ""kind"": ""qty"", ""term"": ""30.4MtCO2e""}]"
"Of these Scope 1 emissions, 29.7MtCO2e were CO2 and 0.7MtCO2e methane.",25,Net zero operations > Actions driving aim 1 deliverya,other,,29.7MtCO2e,,,Scope 1,1.0,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,12,0.0,0.0,0.0,True,False,False,True,False,0.0,0.4,97.0,False,False,False,0,"[{""start"": 28, ""end"": 38, ""kind"": ""qty"", ""term"": ""29.7MtCO2e""}]"
"Scope 2 (indirect) emissions decreased by 0.9MtCO2e, to 1.5MtCO2e, a 38% reduction compared with 2021.",25,Net zero operations > Actions driving aim 1 deliverya,other,,0.9MtCO2e,2021,,Scope 2,1.0,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,14,0.0,0.0,0.0,True,True,False,True,False,0.0,0.6,57.1,False,False,False,0,"[{""start"": 42, ""end"": 51, ""kind"": ""qty"", ""term"": ""0.9MtCO2e""}, {""start"": 97, ""end"": 101, ""kind"": ""baseline"", ""term"": ""2021""}]"
Operational control boundary broadly covers bp-operated assetsa. bp equity share covers 100% of emissions from subsidiaries and the percentage of emissions equivalent to our share of joint arrangements and associatesb.,25,Net zero operations > bp equity share emissions,other,,100%,,,,0.5,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,29,0.0345,0.0,0.0,True,False,False,False,False,0.0,0.062,5.4,False,False,False,0,"[{""start"": 29, ""end"": 36, ""kind"": ""vague"", ""term"": ""broadly""}, {""start"": 88, ""end"": 92, ""kind"": ""qty"", ""term"": ""100%""}]"
Becoming net zero on an absolute basis across the carbon in our upstream oil and gas production is in part linked to reducing that production.,25,Net zero operations > Portfolio optimization,attribute,,,,,upstream,0.5,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,25,0.0,0.0,0.0,False,False,False,True,False,0.0,0.2,42.7,False,False,False,0,[]
"We believe that the Scope 3 emissions associated with our upstream oil and gas production will not exceed their 2019 peak and have stated that we are aiming for a reduction in oil and gas production by around 25% by 2030, compared to 2019 (excluding production from Rosneft)c.",25,Net zero operations > Portfolio optimization,target,firm,25%,2019,2030,Scope 3; upstream,1.0,data/raw/bp/2022_sustainability_report.pdf,True,False,bp,2022,False,44,0.0,0.0455,0.0882,True,True,True,True,False,0.0,0.618,31.4,False,True,False,0,"[{""start"": 3, ""end"": 10, ""kind"": ""hedge"", ""term"": ""believe""}, {""start"": 112, ""end"": 116, ""kind"": ""baseline"", ""term"": ""2019""}, {""start"": 202, ""end"": 208, ""kind"": ""hedge"", ""term"": ""around""}, {""start"": 209, ""end"": 212, ""kind"": ""qty"", ""term"": ""25%""}, {""start"": 216, ""end"": 220, ""kind"": ""deadline"", ""term"": ""2030""}]"
Our aim 2 is to be net zero on an absolute basis across the carbon in our upstream oil and gas production by 2050 or sooner.,25,Net zero production,target,hedged,2,2050,2050,upstream,1.0,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,24,0.0,0.0,0.1033,True,True,True,True,False,0.0,0.8,62.6,False,False,False,0,"[{""start"": 8, ""end"": 9, ""kind"": ""qty"", ""term"": ""2""}, {""start"": 109, ""end"": 113, ""kind"": ""baseline"", ""term"": ""2050""}]"
Since 2019 our estimated Scope 3 emissions covered by aim 2 have reduced by 15% which is at the upper end of our revised 2025 target of a 10-15% reduction against our 2019 baseline.,26,Net zero production,target,hedged,15%,2019,,Scope 3,0.75,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,27,0.0,0.0741,0.0741,True,True,False,True,False,0.0,0.304,38.4,False,False,False,0,"[{""start"": 6, ""end"": 10, ""kind"": ""baseline"", ""term"": ""2019""}, {""start"": 15, ""end"": 24, ""kind"": ""hedge"", ""term"": ""estimated""}, {""start"": 76, ""end"": 79, ""kind"": ""qty"", ""term"": ""15%""}]"
"Our aim to reduce our oil and gas production from 2019 levels by around 25% by 2030, underpins our 2030 aim of a 20-30% reduction in Scope 3 emissions covered by aim 2 against a 2019 baseline.",26,Net zero production,target,hedged,25%,2019,2030,Scope 3,1.0,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,29,0.0,0.0345,0.1579,True,True,True,True,False,0.0,0.662,46.1,False,False,False,0,"[{""start"": 50, ""end"": 54, ""kind"": ""baseline"", ""term"": ""2019""}, {""start"": 65, ""end"": 71, ""kind"": ""hedge"", ""term"": ""around""}, {""start"": 72, ""end"": 75, ""kind"": ""qty"", ""term"": ""25%""}, {""start"": 79, ""end"": 83, ""kind"": ""deadline"", ""term"": ""2030""}]"
"Our destination is unchanged: we are aiming to be net zero for aim 2 by 2050, or sooner.",26,Net zero production > Our aim 2 pathway,target,hedged,2,,2050,,0.5,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,16,0.0,0.0,0.2075,True,False,True,False,False,0.0,0.4,63.7,True,False,False,0,"[{""start"": 67, ""end"": 68, ""kind"": ""qty"", ""term"": ""2""}, {""start"": 72, ""end"": 76, ""kind"": ""deadline"", ""term"": ""2050""}]"
"We expect our pathway to net zero to be finetuned over time, to reflect emerging opportunities and challenges as the world transitions to a better, and more balanced, energy system.",26,Net zero production > Our aim 2 pathway,attribute,,,,,,0.0,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,30,0.0333,0.0333,0.0,False,False,False,False,False,-0.0333,0.0,24.1,True,False,False,0,"[{""start"": 3, ""end"": 9, ""kind"": ""hedge"", ""term"": ""expect""}, {""start"": 140, ""end"": 146, ""kind"": ""vague"", ""term"": ""better""}]"
Our aim 3 is to reduce to net zero the carbon intensity of the energy products we sell by 2050 or sooner.,27,Net zero sales,target,hedged,3,,2050,,0.5,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,20,0.0,0.0,0.12,True,False,True,False,False,0.0,0.4,59.6,False,False,False,0,"[{""start"": 8, ""end"": 9, ""kind"": ""qty"", ""term"": ""3""}, {""start"": 90, ""end"": 94, ""kind"": ""deadline"", ""term"": ""2050""}]"
We are aiming for around 50% of our capital investment to be in our transition growth engines – which includes low carbon activity – in 2030.,27,Net zero sales > Our actions,other,hedged,50%,,,,0.5,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,22,0.0,0.0455,0.0455,True,False,False,False,False,0.0,0.018,38.4,False,False,False,0,"[{""start"": 18, ""end"": 24, ""kind"": ""hedge"", ""term"": ""around""}, {""start"": 25, ""end"": 28, ""kind"": ""qty"", ""term"": ""50%""}]"
"We anticipate this will primarily be green hydrogen (electrolysis of water using renewable power), while selectively pursuing blue hydrogen (generated from natural gas) opportunities where there is regulatory support and CCS access.",27,Net zero sales > Low carbon energy,attribute,firm,,,,,0.0,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,32,0.0,0.0312,0.0312,False,False,False,False,False,0.0,0.0,-13.4,True,True,False,0,"[{""start"": 3, ""end"": 13, ""kind"": ""hedge"", ""term"": ""anticipate""}]"
"As a result of these changes, the energy included under aim 3 for 2019 – our baseline year – has increased from 12.6EJ to 20.9EJ and the emissions have increased from 993MtCO2e to 1,638MtCO2e.",28,Aim 3 update,other,hedged,993MtCO2e,,,,0.5,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,32,0.0,0.0,0.0312,True,False,False,False,False,0.0,0.2,71.8,False,False,False,0,"[{""start"": 167, ""end"": 176, ""kind"": ""qty"", ""term"": ""993MtCO2e""}]"
"This represents a 2% decrease from our 2019 baseline, primarily driven by a reduction in the lifecycle emissions associated with the sold energy products.",28,Aim 3 update,other,,2%,2019,,,0.5,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,22,0.0,0.0,0.0,True,True,False,False,False,0.0,0.4,19.2,False,False,False,0,"[{""start"": 18, ""end"": 20, ""kind"": ""qty"", ""term"": ""2%""}, {""start"": 39, ""end"": 43, ""kind"": ""baseline"", ""term"": ""2019""}]"
We are also continuing to invest in activities that contribute to our transition and net zero aims.,28,Aim 3 update,attribute,hedged,,,,,0.0,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,17,0.0,0.0,0.0588,False,False,False,False,False,0.0,0.0,45.3,False,False,False,0,[]
"We are sometimes asked how our aim 3 relates to the Scope 1, 2 and 3 based approach we use for aim 1 (net zero operations) and aim 2 (net zero production).",28,Full value chain emissions for energy products,attribute,hedged,,,,Scope 1,0.5,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,26,0.0,0.0,0.1154,False,False,False,True,False,0.0,0.2,47.0,False,False,False,0,[]
Our methane intensity in 2022 was 0.05% – an improvement from 0.07% in 2021b.,29,Production Transportation Transportation and distribution End use Processing + + + +,other,,0.05%,,,,0.5,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,10,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,59.6,False,False,False,0,"[{""start"": 35, ""end"": 40, ""kind"": ""qty"", ""term"": ""0.05%""}]"
"Methane emissions from upstream operations, used to calculate our intensity, continued on the declining trend they have followed since 2016 (when we reported 111kt), decreasing by 35% to around 28kt, from 43kt in 2021.",29,Production Transportation Transportation and distribution End use Processing + + + +,other,,35%,2021,,upstream,1.0,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,31,0.0323,0.0323,0.0,True,True,False,True,False,0.0,0.342,25.3,False,False,False,0,"[{""start"": 77, ""end"": 86, ""kind"": ""vague"", ""term"": ""continued""}, {""start"": 180, ""end"": 183, ""kind"": ""qty"", ""term"": ""35%""}, {""start"": 187, ""end"": 193, ""kind"": ""hedge"", ""term"": ""around""}, {""start"": 213, ""end"": 217, ""kind"": ""baseline"", ""term"": ""2021""}]"
We continue to progress our work under the World Bank’s Zero Routine Flaring Initiative by 2030 (and by 2025 in our bpx energy operations).,29,Production Transportation Transportation and distribution End use Processing + + + +,target,,,,2030,,0.25,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,23,0.0,0.0,0.0635,False,False,True,False,False,0.0435,0.2,43.7,False,False,False,1,"[{""start"": 15, ""end"": 23, ""kind"": ""positive"", ""term"": ""progress""}, {""start"": 91, ""end"": 95, ""kind"": ""deadline"", ""term"": ""2030""}]"
"Our aim 4 is to install methane measurement at all our existing major oil and gas processing sites by 2023, publish the data, and then drive a 50% reduction in methane intensitya of our operations.",29,Reducing methane,target,hedged,50%,,2023,own operations,0.75,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,32,0.0,0.0,0.0512,True,False,True,True,False,0.0,0.6,31.6,False,False,False,0,"[{""start"": 102, ""end"": 106, ""kind"": ""deadline"", ""term"": ""2023""}, {""start"": 143, ""end"": 146, ""kind"": ""qty"", ""term"": ""50%""}]"
And we will work to influence our joint ventures to set their own methane intensity targets of 0.2%.,29,Reducing methane,other,firm,0.2%,,,,0.5,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,17,0.0,0.0,0.1176,True,False,False,False,False,0.0,0.2,73.8,False,True,False,0,"[{""start"": 95, ""end"": 99, ""kind"": ""qty"", ""term"": ""0.2%""}]"
"In October 2022 we announced a significant investment through our ~$3 billion deal to acquire Archaea Energy, a leading US producer of renewable natural gas (RNG).",30,More$ into transition,other,,3 billion,,,,0.5,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,24,0.0833,0.0,0.0,True,False,False,False,False,0.0417,0.0,23.9,False,False,False,1,"[{""start"": 31, ""end"": 42, ""kind"": ""vague"", ""term"": ""significant""}, {""start"": 68, ""end"": 77, ""kind"": ""qty"", ""term"": ""3 billion""}, {""start"": 112, ""end"": 119, ""kind"": ""vague"", ""term"": ""leading""}]"
"In addition to operating 50 RNG and landfill gas-to-energy facilities across the US, producing around 6,000boed of RNG today, it has a development pipeline of more than 80 projects with the potential to produce around five times more RNG by 2030.",30,More$ into transition,target,,50,,2030,,0.5,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,38,0.0,0.0526,0.0463,True,False,True,False,False,0.0,0.19,19.1,False,False,False,0,"[{""start"": 25, ""end"": 27, ""kind"": ""qty"", ""term"": ""50""}, {""start"": 95, ""end"": 101, ""kind"": ""hedge"", ""term"": ""around""}, {""start"": 211, ""end"": 217, ""kind"": ""hedge"", ""term"": ""around""}, {""start"": 241, ""end"": 245, ""kind"": ""deadline"", ""term"": ""2030""}]"
"As we pursue our net zero ambition, we see our annual transition growth investment reaching $6-8 billion in 2025 and are aiming for it to reach $7-9 billion in 2030.",30,More$ into transition,target,hedged,8 billion,2025,,,0.5,data/raw/bp/2022_sustainability_report.pdf,False,False,bp,2022,False,26,0.0,0.0,0.0769,True,True,False,False,False,0.0,0.4,53.5,False,False,False,0,"[{""start"": 95, ""end"": 104, ""kind"": ""qty"", ""term"": ""8 billion""}, {""start"": 108, ""end"": 112, ""kind"": ""baseline"", ""term"": ""2025""}]"
