sentence,page,section_path,claim_type,strength,quantity,baseline,deadline,scope,slot_fill_score,source_file,negated,conditional,company,publish_year,report_assured,n_words,vague_ratio,hedging_ratio,future_ratio,quantification_present,baseline_present,date_present,scope_present,verification_present,sentiment,specificity_score,readability,passive_voice,modal_firm,modal_soft,positive_tone_words,highlights_json
"Our goal is for 100 percent of our materials to be either recycled or sustainably sourced by 2030 (in 2023 we achieved 85 percent), including 30 percent recycled materials by 2025 and a new ambition for 50 percent recycled materials by 2030.",19,"Towards recycled, regenerative and responsibly sourced materials",target,hedged,100 percent,,2030,,0.5,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,34,0.0,0.0,0.1376,True,False,True,False,False,0.0,0.4,20.5,False,False,False,0,"[{""start"": 16, ""end"": 27, ""kind"": ""qty"", ""term"": ""100 percent""}, {""start"": 93, ""end"": 97, ""kind"": ""deadline"", ""term"": ""2030""}]"
Its Infinna™ solution — man-made cellulosic fibres (MMCF) produced from recycled cotton waste — will help reduce our dependence on virgin cotton.,19,"Towards recycled, regenerative and responsibly sourced materials",attribute,firm,,,,,0.0,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,20,0.0,0.0,0.05,False,False,False,False,False,0.0,0.0,21.6,False,True,False,0,[]
"Currently, our packaging is made from 79 percent recycled or sustainably sourced materials and we have reduced plastic packaging volume by 55 percent from our 2018 baseline.",21,Social impact across our value chain,achievement,achievement,79 percent,2018,,,0.67,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,24,0.0,0.0,0.0,True,True,False,False,False,0.0,0.4,20.3,False,False,False,0,"[{""start"": 38, ""end"": 48, ""kind"": ""qty"", ""term"": ""79 percent""}, {""start"": 159, ""end"": 163, ""kind"": ""baseline"", ""term"": ""2018""}]"
"We focus on reducing our environmental footprint caused by packaging by optimising the overall packaging used, tackling plastic pollution, and increasing the share of recycled and sustainably sourced materials.",21,Social impact across our value chain,attribute,,,,,,0.0,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,29,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,-3.5,False,False,False,0,[]
We also engage with policymakers to help shape a legislative environment that will support a more sustainable fashion sector.,22,Collaboration and partnership,attribute,firm,,,,,0.0,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,19,0.0,0.0,0.0526,False,False,False,False,False,0.0,0.0,27.3,False,True,False,0,[]
"This is creating opportunities to test new business models and new solutions faster, as well as enabling the scale-up and commercialisation of recycled and sustainably sourced materials.",23,Administration report including Corporate Governance report and sustainability,attribute,,,,,,0.0,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,27,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,7.1,False,False,False,0,[]
The brands are working to shift to more circular business models for their products and services and are increasing the percentage of recycled and sustainably sourced materials in their collections.,23,Administration report including Corporate Governance report and sustainability,attribute,,,,,,0.0,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,30,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,26.9,False,False,False,0,[]
H&M Group’s goal is that by 2030 at the latest it will double sales while at the same time halving its greenhouse gas emissions.,24,Administration report,target,firm,,,2030,,0.25,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,25,0.0,0.0,0.14,False,False,True,False,False,0.0,0.2,76.6,False,True,False,0,"[{""start"": 28, ""end"": 32, ""kind"": ""deadline"", ""term"": ""2030""}]"
"On 6 March 2024 it was announced that the H&M group and Vargas Holding launch Syre, a new venture to scale textile-totextile recycled polyester.",24,Administration report,attribute,,6,2024,,,0.5,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,23,0.0,0.0,0.0,True,True,False,False,False,0.0,0.4,47.4,True,False,False,0,"[{""start"": 3, ""end"": 4, ""kind"": ""qty"", ""term"": ""6""}, {""start"": 11, ""end"": 15, ""kind"": ""baseline"", ""term"": ""2024""}]"
"The H&M group has secured an offtake agreement with Syre worth a total of USD 600 million over seven years, covering a significant share of the H&M group’s long-term need for recycled polyester, which is currently primarily sourced from rPET bottle-to-textile.",24,Administration report,attribute,,600 million,,,,0.5,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,43,0.0233,0.0,0.0,True,False,False,False,False,0.0,0.107,21.5,False,False,False,0,"[{""start"": 78, ""end"": 89, ""kind"": ""qty"", ""term"": ""600 million""}, {""start"": 119, ""end"": 130, ""kind"": ""vague"", ""term"": ""significant""}]"
H&M Group’s goal is to reduce its greenhouse gas emissions in absolute figures by 56 percent by 2030 (baseline 2019) in accordance with the Science Base Targets initiative (SBTi).,24,Administration report > Five year summary,target,,56 percent,,2030,,0.5,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,28,0.0,0.0,0.1271,True,False,True,False,True,0.0,0.6,42.5,False,False,False,0,"[{""start"": 82, ""end"": 92, ""kind"": ""qty"", ""term"": ""56 percent""}, {""start"": 96, ""end"": 100, ""kind"": ""deadline"", ""term"": ""2030""}, {""start"": 173, ""end"": 177, ""kind"": ""verify"", ""term"": ""SBTi""}]"
Sustainability risks For many years H&M Group has been taking a leading role in driving change towards a more sustainable fashion future and in setting ambitious sustainability targets and strategies.,37,Employee representative profiles > Material topics,attribute,,,,,,0.0,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,31,0.0968,0.0,0.0645,False,False,False,False,False,0.0,0.0,22.5,False,False,False,2,"[{""start"": 15, ""end"": 20, ""kind"": ""negative"", ""term"": ""risks""}, {""start"": 25, ""end"": 29, ""kind"": ""vague"", ""term"": ""many""}, {""start"": 64, ""end"": 71, ""kind"": ""vague"", ""term"": ""leading""}, {""start"": 152, ""end"": 161, ""kind"": ""vague"", ""term"": ""ambitious""}]"
"H&M Group also aims to become a more circular business which, for example, means sourcing raw materials that are recycled or sustainably sourced and scaling up customer-facing circular business models.",38,TCFD climate risk analysis > Changes in customer attitudes and purchasing patterns,attribute,hedged,,,,,0.0,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,31,0.0,0.0,0.0323,False,False,False,False,False,0.0,0.0,19.8,True,False,False,0,[]
Investments would also be needed to develop sustainably sourced materials for use in our garments.,39,TCFD climate risk analysis > Transition to lower-carbon footprint production and/ or lowemission technologies,attribute,,,,,,0.0,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,15,0.0,0.0667,0.0,False,False,False,False,False,0.0,0.0,33.7,True,False,True,0,"[{""start"": 12, ""end"": 17, ""kind"": ""hedge"", ""term"": ""would""}]"
"In 2023, the total spend on recycled and sustainably sourced materials and decarbonisation (e.g. energy efficiency investments in our stores and supporting its suppliers to phase out coal) was approximately SEK 2.1 billion.",39,TCFD climate risk analysis > Transition to lower-carbon footprint production and/ or lowemission technologies,attribute,,2.1 billion,,,,0.5,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,32,0.0,0.0312,0.0,True,False,False,False,False,0.0,0.075,32.2,False,False,False,0,"[{""start"": 193, ""end"": 206, ""kind"": ""hedge"", ""term"": ""approximately""}, {""start"": 211, ""end"": 222, ""kind"": ""qty"", ""term"": ""2.1 billion""}]"
"By increasing the share of recycled materials, the company’s dependence on virgin raw materials is reduced.",39,TCFD climate risk analysis > Raw material availability and price,attribute,achievement,,,,,0.0,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,17,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,30.3,True,False,False,0,[]
"Furthermore, the company focuses on innovative solutions aimed at increasing use of recycled materials.",40,TCFD climate risk analysis > Creation of new business-tobusiness revenue streams,attribute,,,,,,0.0,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,14,0.0,0.0,0.0714,False,False,False,False,False,0.0714,0.0,-0.7,False,False,False,1,"[{""start"": 36, ""end"": 46, ""kind"": ""positive"", ""term"": ""innovative""}]"
H&M Group also has a EUR 500 million sustainability-linked bond outstanding since 2021 focused on increasing recycled material in commercial goods and GHG emission reduction.,40,TCFD climate risk analysis > Creation of new business-tobusiness revenue streams,attribute,,500 million,,,,0.5,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,24,0.0,0.0,0.0,True,False,False,False,False,0.0417,0.2,9.8,False,False,False,1,"[{""start"": 25, ""end"": 36, ""kind"": ""qty"", ""term"": ""500 million""}, {""start"": 64, ""end"": 75, ""kind"": ""positive"", ""term"": ""outstanding""}]"
Scaling recycled materials and transitioning to regenerative agriculture for key virgin materials like cotton and wool can reduce the company’s material vulnerability and improve the climate resilience of both farmers and its business.,40,TCFD climate risk analysis > Creation of new business-tobusiness revenue streams,attribute,,,,,,0.0,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,34,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,-1.9,False,False,False,0,[]
Our ambition is to double our revenue (from a 2021 baseline) while halving our greenhouse gas emissions1 (from a 2019 baseline) by 2030.,41,Internal audit,target,hedged,,2021,2030,,0.5,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,20,0.0,0.0,0.12,False,True,True,False,False,0.0,0.4,51.2,False,False,False,0,"[{""start"": 46, ""end"": 50, ""kind"": ""baseline"", ""term"": ""2021""}, {""start"": 131, ""end"": 135, ""kind"": ""deadline"", ""term"": ""2030""}]"
"Net zero, as defined by the Science Based Targets initiative (SBTi), focuses on reducing emissions as far as possible before removing emissions that cannot be avoided.",42,Sustainability impact areas and performance > FSLM (Higg Facility Social and Labor Module),attribute,achievement,,,,,0.0,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,26,0.0385,0.0,0.0385,False,False,False,False,True,0.0,0.046,21.0,True,False,False,0,"[{""start"": 28, ""end"": 49, ""kind"": ""verify"", ""term"": ""Science Based Targets""}, {""start"": 62, ""end"": 66, ""kind"": ""verify"", ""term"": ""SBTi""}, {""start"": 99, ""end"": 117, ""kind"": ""vague"", ""term"": ""as far as possible""}]"
"By aiming for net zero we focus on reducing our absolute climate impact, supported by our public affairs work and collaboration to effect wider climate progress.",42,Sustainability impact areas and performance > FSLM (Higg Facility Social and Labor Module),attribute,hedged,,,,,0.0,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,26,0.0,0.0,0.0385,False,False,False,False,False,0.0385,0.0,27.5,False,False,False,1,"[{""start"": 152, ""end"": 160, ""kind"": ""positive"", ""term"": ""progress""}]"
"Compared to last year, this is a decrease of 9,794 tonnes CO2e — primarily due to a relative increase in our procurement of renewable energy certificates following closure of our operations in Russia.",42,Sustainability impact areas and performance > FSLM (Higg Facility Social and Labor Module),other,,"9,794 tonnes",,,own operations,1.0,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,32,0.0,0.0,0.0,True,False,False,True,False,0.0,0.4,15.7,False,False,False,0,"[{""start"": 45, ""end"": 57, ""kind"": ""qty"", ""term"": ""9,794 tonnes""}]"
"This positive trend is primarily attributed to our ongoing efforts, including investments in recycled and sustainably sourced materials for garments and packaging, energy efficiency improvements and a shift to cleaner energy sources in our supply chain as well as decreased stock-in-trade.",42,Sustainability impact areas and performance > FSLM (Higg Facility Social and Labor Module),attribute,,,,,supply chain,0.5,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,41,0.0244,0.0,0.0,False,False,False,True,False,0.0244,0.102,-6.0,True,False,False,1,"[{""start"": 5, ""end"": 13, ""kind"": ""positive"", ""term"": ""positive""}, {""start"": 51, ""end"": 58, ""kind"": ""vague"", ""term"": ""ongoing""}]"
"Within this programme, our energy efficiency experts have identified possible improvements that could lead to around 200,000 tonnes CO2e of annual reductions.",42,Sustainability impact areas and performance > FSLM (Higg Facility Social and Labor Module),other,hedged,"200,000 tonnes",,,,0.5,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,22,0.0,0.0909,0.0,True,False,False,False,False,0.0,0.0,23.0,False,False,True,0,"[{""start"": 96, ""end"": 101, ""kind"": ""hedge"", ""term"": ""could""}, {""start"": 110, ""end"": 116, ""kind"": ""hedge"", ""term"": ""around""}, {""start"": 117, ""end"": 131, ""kind"": ""qty"", ""term"": ""200,000 tonnes""}]"
"The project, developed by Copenhagen Infrastructure Partners (CIP), is expected to contribute to substantial job creation, stabilise energy supply, and reduce emissions by approximately 725,000 tonnes annually.",42,Sustainability impact areas and performance > FSLM (Higg Facility Social and Labor Module),other,hedged,"725,000 tonnes",,,,0.5,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,26,0.0385,0.1154,0.0,True,False,False,False,False,0.0,0.0,-14.8,True,False,False,0,"[{""start"": 71, ""end"": 79, ""kind"": ""hedge"", ""term"": ""expected""}, {""start"": 97, ""end"": 108, ""kind"": ""vague"", ""term"": ""substantial""}, {""start"": 172, ""end"": 185, ""kind"": ""hedge"", ""term"": ""approximately""}, {""start"": 186, ""end"": 200, ""kind"": ""qty"", ""term"": ""725,000 tonnes""}]"
Freshwater share in H&M Group’s supply chain reduced to 84 percent compared to 87 percent in 2022.,42,Sustainability impact areas and performance > FSLM (Higg Facility Social and Labor Module),achievement,achievement,84 percent,,,supply chain,0.67,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,16,0.0,0.0,0.0,True,False,False,True,False,0.0,0.4,58.4,False,False,False,0,"[{""start"": 56, ""end"": 66, ""kind"": ""qty"", ""term"": ""84 percent""}]"
"Scope 2 emissions under the market-based approach are equal to 38,451 tonnes CO2e.",42,Sustainability impact areas and performance > FSLM (Higg Facility Social and Labor Module),other,,"38,451 tonnes",,,Scope 2,1.0,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,12,0.0,0.0,0.0,True,False,False,True,False,0.0,0.4,46.6,False,False,False,0,"[{""start"": 63, ""end"": 76, ""kind"": ""qty"", ""term"": ""38,451 tonnes""}]"
"Under the location-based approach (using grid average emission factors), scope 2 emissions were 377,307 tonnes.",42,Sustainability impact areas and performance > FSLM (Higg Facility Social and Labor Module),other,,"377,307 tonnes",,,Scope 2,1.0,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,13,0.0,0.0,0.0,True,False,False,True,True,0.0,0.6,11.4,False,False,False,0,"[{""start"": 96, ""end"": 110, ""kind"": ""qty"", ""term"": ""377,307 tonnes""}]"
"Not all sustainably sourced materials can be naturally grown or cultivated, i.e. minerals or stones.",42,Sustainability impact areas and performance > FSLM (Higg Facility Social and Labor Module),attribute,,,,,,0.0,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,16,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,37.5,False,False,False,0,[]
"We achieved 85 percent recycled or sustainably sourced materials in our commercial goods in 2023 (84 percent in 2022), including 25 percent recycled materials (23 percent in 2022).",43,Sustainability impact areas and performance > FSLM (Higg Facility Social and Labor Module),achievement,achievement,85 percent,,,,0.33,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,21,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,12.3,False,False,False,0,"[{""start"": 12, ""end"": 22, ""kind"": ""qty"", ""term"": ""85 percent""}]"
Progress was largely due to scaling use of recycled polyester and Responsible Wool Standard compliant wool.,43,Sustainability impact areas and performance > FSLM (Higg Facility Social and Labor Module),attribute,,,,,,0.0,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,16,0.125,0.0,0.0,False,False,False,False,False,0.125,0.0,42.5,False,False,False,2,"[{""start"": 0, ""end"": 8, ""kind"": ""positive"", ""term"": ""Progress""}, {""start"": 13, ""end"": 20, ""kind"": ""vague"", ""term"": ""largely""}, {""start"": 66, ""end"": 77, ""kind"": ""vague"", ""term"": ""Responsible""}]"
69 percent of our remaining plastic is from recycled sources and 79 percent of our packaging is now made from recycled or sustainably sourced materials.,43,Sustainability impact areas and performance > FSLM (Higg Facility Social and Labor Module),attribute,,69 percent,,,,0.5,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,23,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,32.7,False,False,False,0,"[{""start"": 0, ""end"": 10, ""kind"": ""qty"", ""term"": ""69 percent""}]"
"By exploring the social implications and opportunities of a future fashion sector, we can enable the transition to a circular, net-zero industry, alongside supporting communities, supply chains and our business to be more resilient against the effects of climate change.",43,Sustainability impact areas and performance > FSLM (Higg Facility Social and Labor Module),attribute,,,,,supply chain,0.5,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,40,0.0,0.0,0.025,False,False,False,True,False,0.0,0.2,3.4,False,False,False,0,[]
"For 2023, the spend on recycled and sustainably sourced materials and decarbonisation amounted to a total of SEK 2.1 billion, which has been accounted for as cost of goods sold, equipment, tools, fixture and fittings, long-term loans to suppliers, prepaid expenses, selling expenses, and administrative expenses.",54,Notes to the financial statements,attribute,,2.1 billion,,,,0.5,data/raw/hm/2023_sustainability_report.pdf,False,False,hm,2023,True,44,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,28.8,True,False,False,0,"[{""start"": 113, ""end"": 124, ""kind"": ""qty"", ""term"": ""2.1 billion""}]"
"Currently 89 percent of the materials we use are recycled or sustainably sourced, with a goal of 100 percent by 20301.",4,Financial information,target,,89 percent,,2030,,0.5,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,18,0.0,0.0,0.1111,True,False,True,False,False,0.0,0.4,47.6,True,False,False,0,"[{""start"": 10, ""end"": 20, ""kind"": ""qty"", ""term"": ""89 percent""}, {""start"": 112, ""end"": 116, ""kind"": ""deadline"", ""term"": ""2030""}]"
"We are also a member of Fashion Pact, an initiative that aims to speed up progress towards a net zero future for the fashion industry.",6,"Connecting fashion, music and culture",attribute,hedged,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,25,0.0,0.0,0.08,False,False,False,False,False,0.04,0.0,52.9,False,False,False,1,"[{""start"": 74, ""end"": 82, ""kind"": ""positive"", ""term"": ""progress""}]"
"Raising the bar with recycled material ambition As we are moving closer to achieving the target of 30 percent recycled materials by 2025, the ambition is to now aim for using 50 percent recycled by 2030.",6,"Connecting fashion, music and culture",target,hedged,30 percent,,2025,,0.5,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,32,0.0,0.0,0.1762,True,False,True,False,False,0.0,0.4,28.9,False,False,False,0,"[{""start"": 99, ""end"": 109, ""kind"": ""qty"", ""term"": ""30 percent""}, {""start"": 132, ""end"": 136, ""kind"": ""deadline"", ""term"": ""2025""}]"
We are committed to inspiring ­people to express themselves by offering a wide assortment of sustainable fashion with great value for money in an inspiring shopping environment.,7,Building a foundation for continued profitable and sustainable growth,attribute,firm,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,27,0.0,0.0,0.037,False,False,False,False,False,0.037,0.0,25.9,True,False,False,1,"[{""start"": 7, ""end"": 16, ""kind"": ""positive"", ""term"": ""committed""}]"
"By investing in and streamlining our brands and supply chain, paired with maintained cost control, our cash flow from operating activities amounted to SEK 32 billion and an improved operating margin, although we didn’t reach our ambition of 10 percent.",7,Building a foundation for continued profitable and sustainable growth,target,hedged,32 billion,,,supply chain,0.5,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,39,0.0256,0.0,0.0256,True,False,False,True,False,0.0,0.298,21.9,False,False,False,0,"[{""start"": 155, ""end"": 165, ""kind"": ""qty"", ""term"": ""32 billion""}, {""start"": 173, ""end"": 181, ""kind"": ""vague"", ""term"": ""improved""}]"
"These investments complement our customer offering and include new business models, direct-to-consumer brands and new recycled materials.",7,Building a foundation for continued profitable and sustainable growth,attribute,,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,17,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,0.5,False,False,False,0,[]
"We have identified four areas where we have the greatest potential: Decarbonising our supply chain, shifting towards recycled or sustainably sourced materials, optimising production to match demand and scaling circular business models to keep materials in use and extend product life.",8,Creating fashion that excites,attribute,,,,,supply chain,0.5,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,41,0.0,0.0,0.0,False,False,False,True,False,0.0,0.2,2.2,False,False,False,0,[]
"In 2024, our scope 3 greenhouse gas emissions decreased by 24 percent compared to our 2019 baseline.",8,Creating fashion that excites,other,,24 percent,2019,,Scope 3,1.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,13,0.0,0.0,0.0,True,True,False,True,False,0.0,0.6,44.0,False,False,False,0,"[{""start"": 59, ""end"": 69, ""kind"": ""qty"", ""term"": ""24 percent""}, {""start"": 86, ""end"": 90, ""kind"": ""baseline"", ""term"": ""2019""}]"
This sets us up well to reach our long-term goal of reducing greenhouse gas emissions by 56 percent by 2030.,8,Creating fashion that excites,target,,56 percent,,2030,,0.5,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,18,0.0,0.0,0.1311,True,False,True,False,False,0.0,0.4,71.1,False,False,False,0,"[{""start"": 89, ""end"": 99, ""kind"": ""qty"", ""term"": ""56 percent""}, {""start"": 103, ""end"": 107, ""kind"": ""deadline"", ""term"": ""2030""}]"
"Currently, 85 percent of the materials we use are recycled or sustainably sourced, and we aim to make that 100 percent by 2030.",8,Creating fashion that excites,target,hedged,85 percent,,2030,,0.5,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,20,0.0,0.0,0.12,True,False,True,False,False,0.0,0.4,51.2,True,False,False,0,"[{""start"": 11, ""end"": 21, ""kind"": ""qty"", ""term"": ""85 percent""}, {""start"": 122, ""end"": 126, ""kind"": ""deadline"", ""term"": ""2030""}]"
"We believe fashion should be accessible to everyone and that our products should be made in a responsible way, and designed to be used, re­used and recycled.",10,Our ­ business > Our integrated sustainability focus,attribute,hedged,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,28,0.0357,0.0357,0.0,False,False,False,False,False,0.0357,0.0,48.5,True,False,True,1,"[{""start"": 3, ""end"": 10, ""kind"": ""hedge"", ""term"": ""believe""}, {""start"": 94, ""end"": 105, ""kind"": ""vague"", ""term"": ""responsible""}]"
"Therefore, we focus on optimising our production and resource use, decarbonising our value chain, shifting to recycled and sustainably sourced materials, and scaling circular business models while respecting human rights.",10,Our ­ business > Our integrated sustainability focus,attribute,,,,,value chain,0.5,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,30,0.0,0.0,0.0,False,False,False,True,False,0.0,0.2,1.5,False,False,False,0,[]
"Ambitious long-term targets We have three ambitious long-term targets: ­long-term sales growth of at least 10 percent per year, an operating margin that exceeds 10 percent and a 56 ­percent reduction in greenhouse gas (GHG) emissions no later than 2030, with 2019 as a baseline2.",10,Shared operational enablers – foundations for success,target,,10 percent,,2030,,0.5,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,40,0.05,0.0,0.05,True,False,True,False,False,0.05,0.2,26.6,False,False,False,2,"[{""start"": 0, ""end"": 9, ""kind"": ""vague"", ""term"": ""Ambitious""}, {""start"": 42, ""end"": 51, ""kind"": ""vague"", ""term"": ""ambitious""}, {""start"": 107, ""end"": 117, ""kind"": ""qty"", ""term"": ""10 percent""}, {""start"": 248, ""end"": 252, ""kind"": ""deadline"", ""term"": ""2030""}]"
"Key initiatives Circular design principles Our design process prioritises responsibly sourced, durable materials and methods, supporting repair, reuse and recycling, all aimed at prolonging product lifespan and minimising negative environmental impact.",14,Customer in focus,attribute,,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,31,0.0,0.0,0.0323,False,False,False,False,False,0.0,0.0,-26.6,False,False,False,0,[]
"In 2024, 89 percent of the materials were either recycled or sustainably sourced, of which 29.5 percent were recycled.",14,Circular customer journeys,attribute,,89 percent,,,,0.5,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,16,0.0,0.0,0.0,True,False,False,False,False,0.0,0.2,45.4,True,False,False,0,"[{""start"": 9, ""end"": 19, ""kind"": ""qty"", ""term"": ""89 percent""}]"
We have also launched a new ambition for 50 percent recycled materials by 20301.,14,Circular customer journeys,target,hedged,50 percent,,2030,,0.5,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,12,0.0,0.0,0.1667,True,False,True,False,False,0.0,0.4,46.6,False,False,False,0,"[{""start"": 41, ""end"": 51, ""kind"": ""qty"", ""term"": ""50 percent""}, {""start"": 74, ""end"": 78, ""kind"": ""deadline"", ""term"": ""2030""}]"
"The investments are complementing H&M Group’s customer offering, including business models, enablers, direct-to-consumer brands and new recycled materials.",18,Singular Society Welcome to the next generation of retail,attribute,,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,20,0.0,0.0,0.0,False,False,False,False,False,0.0,0.0,-3.8,False,False,False,0,[]
"Looper Textile In 2023, we launched Looper Textile Co., an independent joint venture with Remondis that provides local municipalities and retailers with collecting and sorting solutions to extend the useful life of no longer used garments via reuse and recycling.",18,Driving entrepreneurship and innovation,achievement,achievement,"2023,",,,,0.33,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,39,0.0,0.0,0.0,True,False,False,False,True,0.0,0.4,28.7,False,False,False,0,"[{""start"": 18, ""end"": 23, ""kind"": ""qty"", ""term"": ""2023,""}, {""start"": 59, ""end"": 70, ""kind"": ""verify"", ""term"": ""independent""}]"
"To complement these efforts, new growth & ventures invests in pioneering startups that share our vision of sustainable fashion and retail technology.",18,Driving entrepreneurship and innovation,attribute,,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,21,0.0,0.0,0.0,False,False,False,False,False,0.0476,0.0,32.4,False,False,False,1,"[{""start"": 62, ""end"": 72, ""kind"": ""positive"", ""term"": ""pioneering""}]"
"This year’s Global Change Award Summit ­gathered changemakers, systems thinkers, suppliers, brands, industry experts, investors and more in ­Mumbai, India, under the theme ‘How can we accelerate innovation and what actions can we take today to create the net zero industry of tomorrow?’.",18,Innovation initiatives > H&M Foundation,attribute,,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,44,0.0,0.0,0.0,False,False,False,False,False,0.0227,0.0,38.4,False,False,False,1,"[{""start"": 184, ""end"": 194, ""kind"": ""positive"", ""term"": ""accelerate""}]"
"Recycled and sustainably sourced ­materials As we are very reliant on materials, our commitment to investing in startups focused on new innovative materials remains steadfast.",19,Building an even more ­ responsive and responsible value chain,attribute,firm,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,25,0.0,0.0,0.04,False,False,False,False,False,0.04,0.0,8.9,False,False,False,1,"[{""start"": 136, ""end"": 146, ""kind"": ""positive"", ""term"": ""innovative""}]"
"Our long-term ambition is to only use recycled or sustainably sourced materials and in 2024 we took decisive steps to increase use of recycled and sustain­ably sourced materials, such as organic cotton, recycled polyester and innovative fibres made from re­­ newable sources.",19,Building an even more ­ responsive and responsible value chain,target,hedged,,,,,0.0,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,42,0.0,0.0,0.0238,False,False,False,False,False,0.0238,0.0,9.1,False,False,False,1,"[{""start"": 226, ""end"": 236, ""kind"": ""positive"", ""term"": ""innovative""}]"
"The company’s focus recycled and sustainably sourced materials, use of innovative materials, further improved planning accuracy, and growth in new and circular business models will improve the resilience of H&M Group’s business and supply chain by reducing dependence on limited natural resources.",27,Employee representative profiles > SOFIA ALMBRANDT,attribute,firm,,,,supply chain,0.5,data/raw/hm/2024_sustainability_report.pdf,False,False,hm,2024,True,45,0.0222,0.0,0.0444,False,False,False,True,False,0.0222,0.111,-6.2,False,True,False,1,"[{""start"": 71, ""end"": 81, ""kind"": ""positive"", ""term"": ""innovative""}, {""start"": 101, ""end"": 109, ""kind"": ""vague"", ""term"": ""improved""}]"
