sentence,page,section_path,claim_type,strength,quantity,baseline,deadline,scope,slot_fill_score,source_file
"We are proud to have achieved this goal in 2023, seven years early, with 100% of the electricity consumed by Amazon matched with renewable energy sources, up from 90% in 2022.",25,Scaling Renewable Energy,achievement,achievement,100%,,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"This achievement is an important step on our journey to achieve net-zero carbon emissions by 2040, and we will continue to focus on reducing emissions through carbon-free energy as part of our commitment to The Climate Pledge.",25,Scaling Renewable Energy,target,firm,"2040,",2040,2040,,0.75,data/raw/amazon/2023_sustainability_report.pdf
"Wind and solar will continue to be a critical piece of our energy strategy as we expand our investments into additional forms of carbon-free energy, including nuclear.",25,Scaling Renewable Energy,attribute,firm,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
We’ll continue to evaluate our energy strategy to meet the needs of our customers and achieve our commitment to reach net-zero carbon emissions by 2040.,25,Scaling Renewable Energy,target,firm,,2040,2040,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"As part of our commitment to The Climate Pledge, we set two renewable energy goals that are central to our broader carbon-free energy approach: to match all the electricity consumed by our operations with 100% renewable energy and to invest in wind and solar capacity equal to the electricity used by all active Echo, Fire TV, and Ring devices worldwide.",25,Scaling Renewable Energy,target,firm,100%,,,own operations,0.5,data/raw/amazon/2023_sustainability_report.pdf
"We use broad carbon-free energy options to support our continued growth, enabling us to deploy and grow new technologies such as artificial intelligence (AI).",25,Scaling Renewable Energy,attribute,hedged,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"By scaling carbon-free energy, we aim to make Amazon a more resilient and more sustainable business, drive a global transition to cleaner energy, and achieve our commitment to The Climate Pledge to reach net-zero carbon emissions by 2040.",25,Scaling Renewable Energy,target,firm,,2040,2040,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Carbon-free energy includes existing renewable energy technologies, such as wind and solar farms and on-site rooftop solar systems, as well as nuclear reactors that generate carbon-free energy and other sources such as hydroelectric and geothermal.",25,Scaling Renewable Energy,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"There is not a one-size-fits-all solution when it comes to transitioning to carbon-free energy, and we believe that all viable and scalable options should be considered.",25,Scaling Renewable Energy,attribute,hedged,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"Shifting to carbon-free energy requires a targeted, multifaceted approach.",25,Scaling Renewable Energy,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
This informs our carbon-free procurement decisions and energy optimization initiatives.,25,Scaling Renewable Energy,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"The model found that from 2014 through 2022, Amazon’s solar and wind farms generated over $12 billion in community investments around the world and supported 39,000 fulltime-equivalent jobs at direct suppliers and at businesses in Amazon’s downstream supply chain globally in 2022 alone.",26,Scaling Renewable Energy,target,,12 billion,2014,2022,supply chain; downstream; global,1.0,data/raw/amazon/2023_sustainability_report.pdf
"Altogether, these solar energy projects generate an estimated 123,000 MWh and avoid roughly 47,500 metric tons of carbon dioxide equivalent (CO₂e) each year.",26,Scaling Renewable Energy > On-Site Solar Projects,other,,"123,000 MWh",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Altogether, these projects avoid roughly 17 million metric tons of CO2e each year.",26,Scaling Renewable Energy > On-Site Solar Projects,other,,17 million,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Across Amazon, we work with utilities and regulators on green tariffs so that more companies can buy clean energy directly from renewable energy projects.",26,Scaling Renewable Energy > Data Centers Powered with Renewable Energy,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"We have also signed 274 PPAs as of January 2024 that will collectively add 3.7 GW of clean energy to the grid, bringing our total contracted clean energy generation to 27 GW.",26,Scaling Renewable Energy > Utility-Scale Wind and Solar Projects,attribute,firm,274,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Once fully operational, these projects are expected to generate more than 7,500 GWh of renewable energy.",26,Scaling Renewable Energy > Utility-Scale Wind and Solar Projects,other,,"7,500 GWh",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"We also started producing renewable energy from nearly 5,600 rooftop solar panels installed at the Amazon Air Hub at the Cincinnati/Northern Kentucky International Airport.",26,Scaling Renewable Energy > Utility-Scale Wind and Solar Projects,achievement,achievement,"5,600",,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"Once operational, these projects are expected to generate more than 77,000 gigawatt-hours (GWh) of renewable energy each year—enough energy to power 7.3 million homes for a year and an increase of 35% from 57,000 GWh in 2022.",26,Scaling Renewable Energy > Utility-Scale Wind and Solar Projects,other,,7.3 million,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"As the world’s largest corporate renewable energy purchaser, we have a unique role to play in supporting a more just, equitable, and sustainable clean energy transition.",27,"Partnerships and Advocacy for Carbon-Free Energy Solutions > Supporting a More Just, Equitable, and Sustainable Clean Energy Transition",attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"As a founding member and active participant in Beyond the Megawatt—an initiative from the Clean Energy Buyers Association (CEBA)—we are helping scale results-oriented clean energy procurement strategies that put energy grid resiliency, social equity, and environmental protection at the forefront of solar and wind transactions.",27,"Partnerships and Advocacy for Carbon-Free Energy Solutions > Supporting a More Just, Equitable, and Sustainable Clean Energy Transition",attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"Beyond the Megawatt partners with energy customers, energy and service providers, nongovernmental organizations, academia, researchers, community organizations, and other businesses to help ensure a diversity of stakeholder voices are represented as we shift toward carbon-free energy.",27,"Partnerships and Advocacy for Carbon-Free Energy Solutions > Supporting a More Just, Equitable, and Sustainable Clean Energy Transition",attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"To advance the transition to carbon-free energy within our supply chain, Amazon helped found the Clean Energy Procurement Academy (CEPA) with other leading companies in 2023.",27,Partnerships and Advocacy for Carbon-Free Energy Solutions > Scaling Up Carbon-Free Energy,attribute,,,,,supply chain,0.5,data/raw/amazon/2023_sustainability_report.pdf
CEPA supports the adoption of clean energy by suppliers through training and online educational resources.,27,Partnerships and Advocacy for Carbon-Free Energy Solutions > Scaling Up Carbon-Free Energy,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"Through our collaborative efforts with fellow members and suppliers, this initiative aims to rapidly advance clean energy procurement, address Scope 3 emissions, and decarbonize global supply chains.",27,Partnerships and Advocacy for Carbon-Free Energy Solutions > Scaling Up Carbon-Free Energy,attribute,hedged,,,,Scope 3; supply chain,0.5,data/raw/amazon/2023_sustainability_report.pdf
The standards will also provide more opportunities for organizations to invest in decarbonization initiatives such as clean energy projects— especially in markets where there is the ability and resources to decarbonize the power system faster.,27,Partnerships and Advocacy for Carbon-Free Energy Solutions > Scaling Up Carbon-Free Energy,attribute,firm,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
The widespread transition to carbon-free power requires an upgraded and expanded electricity grid.,27,Partnerships and Advocacy for Carbon-Free Energy Solutions > Supporting Grid Improvements,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"As the demand for energy increases around the world, we are expanding our investments in carbon-free energy solutions, including nuclear.",27,Partnerships and Advocacy for Carbon-Free Energy Solutions > Diversifying Carbon-Free Energy Sources,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"More than 1,100 acres of coal refuse once contaminated this 120-year-old mining site, and this land has since been reclaimed.",27,Partnerships and Advocacy for Carbon-Free Energy Solutions > Energy Storage Solutions,other,,"1,100 acres",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Featuring more than 326,000 solar panels, Amazon Solar Farm Maryland–CPV Backbone will avoid more than 64,000 metric tons of CO2e each year—the equivalent of taking more than 13,900 cars off the road.",27,Partnerships and Advocacy for Carbon-Free Energy Solutions > Energy Storage Solutions,other,firm,"64,000 metric tons",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, we backed a new global renewable energy goal, urging world leaders at COP28 to triple renewable energy capacity to at least 11,000 GW by 2030.",28,Partnerships and Advocacy for Carbon-Free Energy Solutions > Promoting Robust Renewable Energy Policies,target,,"2023,",,2030,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"We also encouraged the Bonneville Power Administration in the Pacific Northwest to adopt firstready, first-served queue reforms, which they did in 2024, facilitating increased production of clean energy across the region.",28,Partnerships and Advocacy for Carbon-Free Energy Solutions > Promoting Robust Renewable Energy Policies,attribute,,"2024,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Because permitting for renewable energy projects is one key factor delaying clean energy deployment, we are working with legislators, advocacy organizations, and corporate partners to drive permitting efficiencies across Europe and help reduce delays.",28,Partnerships and Advocacy for Carbon-Free Energy Solutions > Promoting Robust Renewable Energy Policies,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"As a result of our and others’ work, Poland’s government partially reduced its permitting restrictions in 2023, allowing more renewable energy projects to be developed there.",28,Partnerships and Advocacy for Carbon-Free Energy Solutions > Promoting Robust Renewable Energy Policies,achievement,achievement,"2023,",,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
We remain focused on scaling carbon-free energy across our company and the communities we operate in.,28,Looking Forward,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"In 2024 and beyond, we will continue to add more carbon-free energy generation and storage capacity to our portfolio as we scale up new technologies such as AI and work toward our goal to achieve net-zero carbon by 2040.",28,Looking Forward,target,firm,,2040,2040,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"As we progress toward decarbonizing our business, we will also engage with our partners, industry associations, and regulators around the world to scale our work, share what we’ve learned, and advocate for infrastructure and policies that help create a carbon-free energy future.",28,Looking Forward,attribute,firm,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
We’ve always said that the path to net-zero carbon won’t be linear.,28,Looking Forward,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"As with any long-term goal, we’ll continue to evolve our strategy over time to do what is right for our business and the planet, to meet the needs of our customers, and to reach net-zero carbon by 2040.",28,Looking Forward,target,,,2040,2040,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Our customers want rightsized, recyclable packaging that minimizes waste and ensures damage-free delivery, which is why we aim to avoid unnecessary packaging whenever possible.",29,Looking Forward > Anticipating Future Energy Demand Powered by AWS,attribute,hedged,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"Since 2015, we have decreased our average per-shipment packaging weight by 43%, which represents more than 3 million metric tons of packaging materials avoided.",31,"Optimizing with Lighter, More Flexible, and Right-Sized Packaging",achievement,achievement,43%,,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
Amazon is working to reduce our use of single-use plastic packaging in favor of household-recyclable alternatives.,32,Phasing Out Single-Use Plastics and Using More Recyclable Packaging,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"To make recycling our packaging as easy as possible, our packaging engineers have been researching and experimenting for years to ensure we find the right solutions to deliver more products to customers with household-recyclable paper.",32,Phasing Out Single-Use Plastics and Using More Recyclable Packaging,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"Altogether, we have avoided 80,500 metric tons of single-use plastic packaging since 2020.",32,Phasing Out Single-Use Plastics and Using More Recyclable Packaging,achievement,achievement,"80,500 metric tons",,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, we announced that 100% of delivery packaging in Europe—the boxes, bags, and envelopes needed to get products to customers—was household recyclable, including for items sold by Amazon and third-party selling partners that use FBA.",32,Phasing Out Single-Use Plastics and Using More Recyclable Packaging,attribute,,100%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, we expanded our use of household-recyclable paper-padded bags across the U.S. and Canada, replacing 99.7% of padded bags containing both plastic and paper.",32,Phasing Out Single-Use Plastics and Using More Recyclable Packaging > United States and Canada,attribute,,99.7%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In addition, 100% of delivery packaging material is household recyclable in India as of the end of 2023.",32,"Phasing Out Single-Use Plastics and Using More Recyclable Packaging > India, Japan, and Rest of World",attribute,,100%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"When we do still need to use dunnage to secure products during shipping, we’re increasing our use of packaging made with recycled materials.",32,"Phasing Out Single-Use Plastics and Using More Recyclable Packaging > India, Japan, and Rest of World",attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"In Japan, 99.5% of delivery packaging material is household recyclable as of the end of 2023.",32,"Phasing Out Single-Use Plastics and Using More Recyclable Packaging > India, Japan, and Rest of World",attribute,,99.5%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, Amazon Fresh reduced our use of insulation packaging material, which avoided approximately 1,180 metric tons of packaging.",33,Minimizing and Optimizing Packaging in Grocery,achievement,achievement,"1,180 metric tons",,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"Similarly, Whole Foods Market avoided 1,300 metric tons of packaging by using daily variable insulation, a practice that tracks and adjusts the amount of insulation packaging used in deliveries in North America to ensure it is used only when temperatures exceed a specific threshold.",33,Minimizing and Optimizing Packaging in Grocery,achievement,achievement,"1,300 metric tons",,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, the grocery delivery packaging used by Amazon Fresh was 88% recyclable by weight.",33,Minimizing and Optimizing Packaging in Grocery,attribute,,88%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2020, we set an ambitious goal to make our device packaging 100% recyclable by 2023—a first for the consumer electronics industry.",33,Increasing the Recyclability of Device Packaging,target,,100%,,2023,,0.5,data/raw/amazon/2023_sustainability_report.pdf
These paper-based wraps are recyclable in the U.S. where recycling programs are available.,33,Increasing the Recyclability of Device Packaging,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, 90% of our new devices and accessories launched with packaging that is 100% recyclable in the U.S., up from 79% in 2022.",33,Increasing the Recyclability of Device Packaging,achievement,achievement,90%,,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"We have made significant progress, but we have not yet created recyclable packaging for heavier items, such as Fire TVs.",33,Increasing the Recyclability of Device Packaging,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"The box for Fire TVs is recyclable, but we still include foam cushioning and bags to protect the device when it is shipped, and these are not yet recyclable.",33,Increasing the Recyclability of Device Packaging,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"Amazon remains committed to using recyclable device packaging and to inventing recyclable solutions for heavier items, such as Fire TVs, that properly protect the device while maintaining our high bar for quality.",33,Increasing the Recyclability of Device Packaging,attribute,firm,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"Our 2023 investment helped TRP start recycling programs that reached more than 36,000 households and recycled 1 million pounds of materials.",33,"Partnerships to Improve Packaging Materials, Circularity, and Recycling > United States",achievement,achievement,1 million,,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"Together with Novamont, an Italy-based biomaterials company, Amazon is testing new ways to collect and recycle bio-based and biodegradable materials, such as nongenetically modified corn starch and vegetable oils.",33,"Partnerships to Improve Packaging Materials, Circularity, and Recycling > United States",attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"In fact, in February 2024, we announced that nearly 50% of customer orders from our India fulfillment network now come with reduced or no added packaging .",33,Looking Forward,achievement,achievement,50%,,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"Materials in this hierarchy may be recycled, reclaimed, or otherwise reused in some way and thus may not end up as waste in landfills.",35,Our Approach > Our Approach to Managing and Preventing Waste,attribute,hedged,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"While these figures are encouraging, we are always exploring new ways to reduce food loss and waste as we work toward our goal to reduce our food waste by 50% across our U.S. and Europe operations by 2030.",36,Food Waste,target,,50%,,2030,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"As of December 2023, our food waste intensity had decreased by 28% in the U.S. and by 75% in Europe compared to a 2021 baseline.",36,Food Waste,other,,28%,2021,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
As we continue on our journey to reduce waste— including our commitment to reduce food waste by 50% in our U.S. and Europe operations by 2030—we are exploring different ways to learn and grow.,37,Food Waste,target,firm,50%,,2030,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"As of the end of 2023, four Amazon Fresh facilities had achieved UL’s Zero Waste to Landfill certification at Silver or Gold level.",37,Food Waste,achievement,achievement,"2023,",,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
The resulting global warehouse damage-reduction plan led to a 21% decrease in damage intensity (how many products are damaged for every product we handle) worldwide in 2023.,37,Reducing and Managing Inventory and Customer Waste,other,,21%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
Our goal is to segregate these materials as much as possible so they can be more easily recycled.,38,Reducing and Managing Noninventory Waste,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"If a customer’s device is not eligible for our Amazon TradeIn program, the Amazon Recycling Program provides the customer with a shipping label to send their device to be recycled and safely disposed of at a licensed recycling facility.",38,Reducing and Managing Noninventory Waste > Learn more about our partnerships to improve recycling,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"For its server racks, AWS concentrates on avoiding excess material such as steel or plastic, increasing recycled and biobased content, and planning for repair, reuse, and recycling from the beginning.",38,AWS Circular Economy > Design Better,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
AWS has worked with suppliers to require that plastic parts of server racks launched since July 2023 contain at least 30% recycled or bio-based plastic.,38,AWS Circular Economy > Design Better,achievement,achievement,30%,,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, AWS began to transition to plastic containing recycled and bio-based content in parts including air ducts, power distribution board covers, card holders, solid state drive (SSD) carriers/cages, riser brackets, latches, and trays.",38,AWS Circular Economy > Design Better,attribute,,"2023,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
The carbon footprint of these plastic parts is up to 14% lower than that of older platforms with only virgin content.,38,AWS Circular Economy > Design Better,other,,14%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"AWS is also working to use steel from electric arc furnaces, which use scrap steel in rack enclosures, increasing the recycled content from 10% to 90%.",38,AWS Circular Economy > Design Better,attribute,,10%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"The added scale and enhanced capabilities provide global coverage for AWS’s decommissioned server and network hardware to be tested, repaired, reused, or recycled.",38,AWS Circular Economy > Recover More,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"As a result, in 2023, 14.6 million hardware components were diverted from landfills by being recycled or sold into the secondary market for reuse.",38,AWS Circular Economy > Recover More,attribute,,14.6 million,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2024, The Climate Pledge Fund invested in Glacier , a company using AI-powered robots to automate the sorting of recyclables and collect real-time data on recycling streams.",39,Looking Forward,target,firm,"2024,",,,,0.25,data/raw/amazon/2023_sustainability_report.pdf
This technology helps recycling centers sort materials more effectively so that recyclable items stay out of landfills.,39,Looking Forward,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"As of 2023, 42 supplier sites of Amazon devices had achieved UL’s Zero Waste to Landfill certification at Silver or better, an increase from 10 supplier sites when we first launched the program in 2021.",39,Looking Forward,achievement,achievement,"2023,",,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"All final assembly sites worldwide and all China-based packaging sites for Echo, Kindle, Fire tablet, Fire TV devices, cables, and adapters have also secured Zero Waste to Landfill certification at Silver or better.",39,Looking Forward,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
Our collaboration strives to transform recycling into a system that emphasizes recycled material quality and supports end markets for recycled output.,39,Partnering for Circularity,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"The construction project to build our second headquarters in Arlington, Virginia, which opened in 2023, diverted 82% of all construction waste (over 17,000 tons) from landfills, including concrete, drywall, metals, wood, cardboard, and plastic.",39,Advocating for Waste Shipment Efficiency,other,,82%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"The Climate Pledge Fund invested in Glacier, a company using AI to divert recyclable materials, such as aluminum soda cans and cardboard boxes, from landfills.",39,Advocating for Waste Shipment Efficiency,target,firm,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
Cubic meters of water loss avoided through a twoyear monitoring pilot at 53 sites in the UK in 2022 and 2023.,40,Actions 700K,achievement,achievement,53,,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"In 2022, AWS announced its commitment to being water positive by 2030.",41,Water Positive in Data Centers,target,firm,"2022,",,2030,,0.5,data/raw/amazon/2023_sustainability_report.pdf
Using recycled water for data center cooling preserves valuable drinking water for communities.,41,Water Positive in Data Centers,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"At the end of 2023, AWS was 41% of the way toward achieving its water positive goal.",41,Water Positive in Data Centers,other,,41%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, AWS used its water footprint analysis to inform where and how it can use more sustainable water sources (including recycled water and harvested rainwater), improve WUE, expand water reuse, and grow water replenishment investments.",41,Water Positive in Data Centers,attribute,,"2023,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, AWS installed thousands of sensors in its data centers to track water use.",41,Water Positive in Data Centers > Water Use Effectiveness,achievement,achievement,"2023,",,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"That is why it has set a goal to become water positive by 2030, meaning it will return more water to communities and the environment than its direct operations use.",41,Water Positive in Data Centers > Water Use Effectiveness,target,firm,"2030,",,2030,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"By the end of 2023, AWS had invested in 15 water replenishment activities, returning water to the communities where it operates across 12 of our global infrastructure regions.25 These investments have expanded AWS replenishment activities to three new countries, bringing the total to 10: Australia, Brazil, India, Indonesia, Ireland, South Africa, Spain, Sweden, the UK, and the U.S.",42,Water Risk Assessment > Delivering Water Replenishment,target,,"2023,",,2023,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, AWS’s water replenishment portfolio returned 3.5 billion liters to local communities.",42,Water Risk Assessment > Delivering Water Replenishment,other,,3.5 billion,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Once complete, the project is expected to deliver an additional 32 million liters of water each year to the Sydney watershed.",42,Water Risk Assessment > Watershed Restoration in Australia,other,,32 million,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"By repairing the largest, highest-priority leaks first, the project is reducing water loss by an estimated 33 million liters per year.",42,Water Risk Assessment > Tackling Water Leaks in Spain,other,firm,33 million,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Once complete, the ponds are expected to deliver 86 million liters of water back to the community each year and help increase agricultural output.",42,Water Risk Assessment > Supplying Water to Farmers in India and Indonesia,other,,86 million,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Recycled water typically has limited uses, including irrigation and industrial use.",42,Water Risk Assessment > Supplying Water to Farmers in India and Indonesia,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"AWS uses recycled water for cooling, which helps preserve drinking water for local communities.",42,Water Risk Assessment > Supplying Water to Farmers in India and Indonesia,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, AWS increased the number of data centers using recycled water for cooling from 20 to 24, including two data centers in Virginia, one in California, and one in Singapore.",42,Water Risk Assessment > Supplying Water to Farmers in India and Indonesia,attribute,,"2023,",,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, Amazon teams recharged local aquifers with harvested rainwater, installed low-flow fixtures and waterless urinals, and built in-house sewage treatment plants to reuse wastewater for flushing and gardening.",43,Water Use and Replenishment across Amazon,achievement,achievement,"2023,",,,,0.33,data/raw/amazon/2023_sustainability_report.pdf
"By harvesting rainwater, we estimate that this site will reduce its water withdrawal by up to 40%.",43,Looking Forward,other,firm,40%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
This work is part of our efforts to set new standards for design as we strive to reduce indoor water use by more than 30% globally versus a Leadership in Energy and Environmental Design (LEED) baseline.,43,Looking Forward > Corporate Offices,other,hedged,30%,,,global,1.0,data/raw/amazon/2023_sustainability_report.pdf
"Our offices in India and China, for example, replaced existing water flow fixtures in bathrooms and utilities areas with low-flow fixtures, reducing water use by 16%, or more than 15.6 million gallons, compared to a 2022 baseline.",43,Looking Forward > Corporate Offices,other,,16%,2022,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"Amazon’s $10 million contribution will directly empower 1 million people with access to clean water by 2025, providing 3 billion liters of water per year to areas facing water scarcity.",43,Looking Forward > Water.org Water & Climate Fund,target,firm,10 million,,2025,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"The volume of fresh water saved by operational efficiencies, replenished through groundwater recharge, and made accessible through our Water.org initiatives together accounted for 93% of the direct water footprint of our logistics sites in India in 2023.",43,Looking Forward > Water.org Water & Climate Fund,other,,93%,,,,0.5,data/raw/amazon/2023_sustainability_report.pdf
"YESS: Yarn Ethically and Sustainably Sourced, an initiative of the Responsible Sourcing Network, works to support fabric and spinning mills in implementing a risk-based due diligence approach for cotton sourcing, and promotes collaboration with the goal of preventing, mitigating, and remediating forced labor in cotton production.",48,"Mechanisms to Assess, Prioritize, and Address Risk > Identifying and Addressing Modern Slavery Indicators across Amazon",target,hedged,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"In 2023, 67% of Amazon’s Private Brands Tier 1 apparel suppliers completed the Higg FEM, helping them better understand their environmental performance and practices.",57,Looking Forward,achievement,achievement,67%,,,supply chain (tier 1),0.67,data/raw/amazon/2023_sustainability_report.pdf
"At the same time, we’re working closely with our selling partners to help them offer more products that qualify for at least one of the 55 certifications in our Climate Pledge Friendly program.",58,Looking Forward > Access to Effective Grievance Mechanisms,target,firm,55,,,,0.25,data/raw/amazon/2023_sustainability_report.pdf
"Our device design teams incorporate recycled materials into our devices whenever possible, with a focus on carbon reduction and responsibly sourced materials.",58,Looking Forward > Access to Effective Grievance Mechanisms,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"All cotton for Amazon private brands apparel is sourced from recycled materials, from farms certified as producing organic cotton, or through the Better Cotton Initiative.",59,Nearly 37.6M,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"We also incorporate recycled materials into many new products and product packaging, particularly in Amazon devices, where feasible.",59,Our Approach,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"Source private brands paper products that are either recycled or certified to Forest Stewardship Council (FSC), Sustainable Forestry Initiative (SFI), or Programme for the Endorsement of Forest Certification (PEFC) standards.",60,Materials and Agricultural Commodities Sourcing > Paper Products and Paper PackagingA,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
We strive to use sustainably sourced fiber in our grocery and consumable private brands paper-based primary packaging.,60,Materials and Agricultural Commodities Sourcing > Paper Products and Paper PackagingA,attribute,hedged,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
"Beef B By 2025, source private brands beef from regions of low deforestation risk or with full supply chain traceability, demonstrating the products did not contribute to deforestation.",60,Materials and Agricultural Commodities Sourcing > Paper Products and Paper PackagingA,target,hedged,"2025,",,2025,supply chain,0.75,data/raw/amazon/2023_sustainability_report.pdf
"Within Europe, Amazon’s goal is that the soy in private brands supply chains will be deforestation-free by the end of 2025, with a cut-off date of 2020.",60,Materials and Agricultural Commodities Sourcing > Sustainable Seafood and Animal Welfare Goals and Ambitions,target,firm,"2025,",,2025,supply chain,0.75,data/raw/amazon/2023_sustainability_report.pdf
We are working with our private brands suppliers to increase the amount of fiber from responsibly managed forests and/or recycled materials in our paper-based primary packaging.,60,Materials and Agricultural Commodities Sourcing > Sustainable Seafood and Animal Welfare Goals and Ambitions,attribute,,,,,,0.0,data/raw/amazon/2023_sustainability_report.pdf
