sentence,page,section_path,claim_type,strength,quantity,baseline,deadline,scope,slot_fill_score,source_file
"Since 2019, through the Right Now Climate Fund, we have invested in projects across 16 countries, protected and restored 72,600 hectares of land, supported 2,200 species, planted 2.6 million trees, and benefited 2.4 million people with increased access to nature.",25,Restoring Biodiversity in Our Communities,other,,"72,600 hectares",,,,0.5,data/raw/amazon/2025_sustainability_report.pdf
The Climate Pledge Friendly program and its green leaf icon—visible across the Amazon.com online shopping experience on product display pages and in search— marked its fifth anniversary in 2025.,26,Our Approach,target,firm,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf
"At the end of 2025, 10% of products purchased by customers in the U.S. included a sustainability feature based on approved Climate Pledge Friendly certifications, and 38% of Amazon Private Brands sales were from products recognized by Climate Pledge Friendly certifications.",26,Our Approach,target,firm,10%,,,,0.25,data/raw/amazon/2025_sustainability_report.pdf
Climate Pledge Friendly enables customers to discover products with sustainability features through badging and detailed product information across more than 62 trusted certifications as of the end of 2025.,26,Expanding the Climate Pledge Friendly Program,target,firm,62,,,,0.25,data/raw/amazon/2025_sustainability_report.pdf
"In 2025, five new certifications were added to the Climate Pledge Friendly portfolio, reflecting the program’s intentionally rigorous evaluation and approval process.",26,Expanding the Climate Pledge Friendly Program,target,firm,"2025,",,,,0.25,data/raw/amazon/2025_sustainability_report.pdf
"These certifications span features such as recycled materials , organic content , energy efficiency , and worker wellbeing and are selected for their transparency, scientific rigor, and credibility.",26,Expanding the Climate Pledge Friendly Program,attribute,,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf
"At the end of 2025, 4.2 million products recognized by certifications in our Climate Pledge Friendly program were available to customers for purchase in 14 countries, an 86% increase compared to 2024.",26,Expanding the Climate Pledge Friendly Program,target,firm,4.2 million,2024,,,0.5,data/raw/amazon/2025_sustainability_report.pdf
"Since 2020, 187 million customers switched to Climate Pledge Friendly-badged products, including 43 million in 2025.",26,Expanding the Climate Pledge Friendly Program,target,firm,187 million,2025,,,0.5,data/raw/amazon/2025_sustainability_report.pdf
"Adoption by businesses also expanded, with 93,100 Amazon Business customers implementing preferential buying policies for Climate Pledge Friendly-badged products in 2025, up from 75,200 in 2024.",26,Expanding the Climate Pledge Friendly Program,target,firm,"93,100",,,,0.25,data/raw/amazon/2025_sustainability_report.pdf
"In 2025, Amazon worked to broaden Climate Pledge Friendly’s selection and choice for customers.",26,Expanding the Climate Pledge Friendly Program,target,firm,"2025,",,,,0.25,data/raw/amazon/2025_sustainability_report.pdf
"In early 2026, Amazon launched a new feature for U.S.- based merchants using the Buy with Prime feature to display Climate Pledge Friendly’s trusted green leaf icon and sustainability features badge on certified products on their websites, along with claims and certification details.",26,Expanding the Climate Pledge Friendly Program,target,firm,"2026,",,,,0.25,data/raw/amazon/2025_sustainability_report.pdf
"In 2025, we focused on carbon-free energy procurement, climate finance, and community-based carbon neutralization projects.",28,Supporting a Just Climate Transition,attribute,,"2025,",,,,0.5,data/raw/amazon/2025_sustainability_report.pdf
This approach helps align our net-zero carbon commitment while upholding our human rights principles.,28,Supporting a Just Climate Transition,attribute,firm,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf
Yarn Ethically & Sustainably Sourced (YESS) is an initiative of Responsible Sourcing Network to identify and address forced labor in cotton harvesting.,35,Supplier Transparency and Risk Assessment,attribute,,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf
"We continued to expand our economic footprint in 2025, investing more in the U.S. economy than any previous year, with more than $340 billion in communities across the U.S.",39,Creating Economic Impact,other,,340 billion,,,,0.5,data/raw/amazon/2025_sustainability_report.pdf
"By the end of 2026, we aim to grow our rural delivery network’s footprint to over 200 delivery stations, creating 100,000 new jobs and driver opportunities.",39,Creating Economic Impact,target,hedged,"2026,",,2026,,0.5,data/raw/amazon/2025_sustainability_report.pdf
"Source Private Brands paper products that are either recycled or certified to Forest Stewardship Council (FSC), Sustainable Forestry Initiative, or Programme for the Endorsement of Forest Certification standards.",47,No Deforestation > Paper Products and Paper PackagingA,attribute,,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf
We strive to use sustainably sourced fiber in our grocery and consumable Private Brands paper-based primary packaging.,47,No Deforestation > Paper Products and Paper PackagingA,attribute,hedged,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf
We continued to work with suppliers to increase the amount of fiber from responsibly managed forests and/or recycled materials used in our paper-based primary packaging.,47,No Deforestation > Paper Products and Paper PackagingA,attribute,,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf
We continued to work with suppliers to increase the amount of fiber from responsibly managed forests and/or recycled materials used in our paper-based primary packaging.,47,No Deforestation > Paper Products and Paper PackagingA,attribute,,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf
"BeefB By 2025, source Private Brands beef from regions of low deforestation risk or with full supply chain traceability, demonstrating that the products did not contribute to deforestation.",47,No Deforestation > Paper Products and Paper PackagingA,target,hedged,"2025,",,2025,supply chain,0.75,data/raw/amazon/2025_sustainability_report.pdf
"In 2024, 6% of soy in our European private brands supply chains was verified Deforestationand Conversion-Free, an increase from 4% in 2023.",47,No Deforestation > Paper Products and Paper PackagingA,other,,6%,,,supply chain,1.0,data/raw/amazon/2025_sustainability_report.pdf
"In 2025, 10% of soy in our European private brands supply chains was verified Deforestationand Conversion-Free, an increase from 6% in 2024.E The remaining 90% supported deforestation-free production via mass balance and regional credits.",47,No Deforestation > Paper Products and Paper PackagingA,other,,10%,,,supply chain,1.0,data/raw/amazon/2025_sustainability_report.pdf
A Whole Foods Market sells only recycled materials or FSC-certified products.,49,Materials and Agricultural Commodities Sourcing (continued),attribute,,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf
Whole Foods Market sells only wild-caught seafood from fisheries that are certified sustainable by the Marine Stewardship Council (MSC) or rated Green or Yellow by the Monterey Bay Aquarium Seafood Watch Program.,49,Materials and Agricultural Commodities Sourcing (continued),attribute,,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf
Canned tuna in grocery and in Whole Foods Market’s own kitchens is traceable to the boats and must be sourced from fisheries that are using one-by-one catch methods and are certified sustainable by the MSC or rated Green or Yellow by the Monterey Bay Aquarium Seafood Watch program.,49,Materials and Agricultural Commodities Sourcing (continued),attribute,firm,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf
"Cotton Source all cotton for Amazon Private Brands apparel products from more sustainable sources, which we define as being sourced from recycled materials, farms certified as producing organic cotton, through the Better Cotton Initiative or through the U.S.",49,Materials and Agricultural Commodities Sourcing (continued) > Data Tables and Assurance Statements Endnotes Disclaimer and Forward-Looking Statements,attribute,,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf
"Recycled Fabrics Increase the use of recycled fabrics in Amazon Private Brands apparel products, including moving from conventional to recycled polyester and launching products made from innovative recycled fibers.",49,Materials and Agricultural Commodities Sourcing (continued) > Manufactured Cellulosic Fibers,attribute,,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf
Polyester in Amazon Private Brands apparel was recycled polyester.,49,Materials and Agricultural Commodities Sourcing (continued) > Manufactured Cellulosic Fibers,attribute,,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf
Polyester in Amazon Private Brands apparel was recycled polyester.,49,Materials and Agricultural Commodities Sourcing (continued) > Manufactured Cellulosic Fibers,attribute,,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf
"Carbon emissions reduction and neutralization define our Climate Pledge commitment, while carbon intensity—measured in grams of carbon dioxide equivalent per dollar of revenue (gCO2e/$Revenue)—helps us assess how we are decoupling business growth from carbon emissions growth over time.",50,Li nk,target,firm,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf
"In 2024, we reported that 90% of our highest-emitting suppliers had decarbonization plans in place, which represented 50% of our carbon emissions.",50,Li nk,other,,90%,,,,0.5,data/raw/amazon/2025_sustainability_report.pdf
"In 2025, we expanded the scope of our top suppliers to include those that represent 70% of our Scope 3 emissions.",50,Li nk,other,,70%,,,Scope 3,1.0,data/raw/amazon/2025_sustainability_report.pdf
"A ""credible decarbonization plan"" includes: (1) a verified reduction target (e.g., TCP signatory, public commitment, private commitment), validated through AI-powered scanning of public disclosures and commitments, and (2) measurable progress (e.g., public disclosure, direct data sharing).",50,Li nk,target,firm,1,,,,0.25,data/raw/amazon/2025_sustainability_report.pdf
"Carbon-free energy includes electricity generated from sources that produce no direct carbon emissions—such as wind, solar, nuclear, hydroelectric, and geothermal—as well as site energy contracts and green tariffs with local utilities that add new renewable projects to the grid.",50,Li nk,attribute,,,,,,0.0,data/raw/amazon/2025_sustainability_report.pdf
"We measure progress against this goal by adding together reused water and water from replenishment and dividing that number by total water withdrawal minus water from sustainable sources, multiplied by 100%, as described in our Water Positive Methodology .",50,Li nk,other,,100%,,,,0.5,data/raw/amazon/2025_sustainability_report.pdf
